record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
61,conf/sigmod/BersonGMJ94,True,4,bw_c9Mk0_7IJ,0.988462658553156,0.9084140736211799,0.08004858493197609,0.5000000000000001,True,correct,DBLP,43,True,correct
62,conf/sigmod/AdamY98,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8979605081760987,0.4748446873921956,0.42311582078390314,0.5000000000000001,True,correct,DBLP,43,True,correct
63,conf/sigmod/KanthRA02,True,1,RgDMwqhT30wJ,0.7806395939729095,0.0007489820073053163,0.7798906119656042,0.5000000000000001,True,correct,DBLP,43,True,correct
64,journals/tods/MehrotraRKS98,True,1,tAnONC5J2W8J,0.9855077919777334,0.02662960301401959,0.9588781889637138,0.5000000000000001,True,correct,DBLP,43,True,correct
65,journals/sigmod/GrayG97,True,5,fFCqy9V5XNgJ,0.9901881233407668,0.9566894881700809,0.03349863517068585,0.5000000000000001,True,correct,DBLP,43,True,correct
66,conf/vldb/MuthOPW98,True,1,cy0zVqmNba4J,0.9747513948105623,0.4310347679342893,0.543716626876273,0.5000000000000001,True,correct,DBLP,43,True,correct
67,journals/sigmod/Libkin99,True,2,zSO1Y5W7WkwJ,0.9901881249496111,0.5984064010896174,0.39178172385999366,0.5000000000000001,True,correct,DBLP,43,True,correct
68,conf/sigmod/Lassettre98,True,1,7p2MaOtr7u8J,0.9402282368971681,0.0005270949620453927,0.9397011419351227,0.5000000000000001,True,correct,DBLP,43,True,correct
69,journals/vldb/ChirkovaHS02,True,1,NdmocXlpq9QJ,0.9835960431194891,0.002108332758438241,0.9814877103610509,0.5000000000000001,True,correct,DBLP,43,True,correct
70,journals/sigmod/MattosD94,True,1,HhUCea7De6YJ,0.9873946274036725,0.001118394790647603,0.9862762326130249,0.5000000000000001,True,correct,DBLP,43,True,correct
71,journals/tods/DeySB99,True,1,lUIjuGqk6q4J,0.9805995692845038,0.0019252504690434175,0.9786743188154603,0.5000000000000001,True,correct,DBLP,43,True,correct
72,conf/vldb/PoosalaI96,True,1,NTlGMs3lqNEJ,0.979912369545094,0.014308752781523937,0.96560361676357,0.5000000000000001,True,correct,DBLP,43,True,correct
73,journals/sigmod/Group94,False,0,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000004/art00040%26unc%3D,0.0003141911884802185,0.0002837472388500809,3.0443949630137607e-05,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
74,conf/vldb/LaneEN00,True,2,EUNYWV7uBTwJ,0.3983986547481535,0.21524967901315367,0.18314897573499983,0.5000000000000001,False,missing_match,DBLP,43,True,correct
75,journals/vldb/TanGO00,True,1,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,0.9799819565801466,0.00875373178959116,0.9712282247905555,0.5000000000000001,True,correct,DBLP,43,True,correct
76,conf/sigmod/AdelbergGW97,True,2,zZo47Z-jVX4J,0.9902426264979829,0.9370154476287624,0.05322717886922046,0.5000000000000001,True,correct,DBLP,43,True,correct
77,conf/vldb/MiklauS03,True,1,cJUP6vfSm50J,0.9857352785999955,0.3391030422487694,0.6466322363512261,0.5000000000000001,True,correct,DBLP,43,True,correct
78,conf/vldb/KaushikBNS02,True,1,dL5oJVHK10kJ,0.9895489826705299,0.011258477605466478,0.9782905050650634,0.5000000000000001,True,correct,DBLP,43,True,correct
79,journals/tods/GravanoGT99,True,3,aXLcAfb2y5kJ,0.9863323725042336,0.5463729260433582,0.43995944646087537,0.5000000000000001,True,correct,DBLP,43,True,correct
80,journals/vldb/RafieiM02,True,1,kZFfJieudW4J,0.9832981987783924,0.048063156176412596,0.9352350426019799,0.5000000000000001,True,correct,DBLP,43,True,correct
81,journals/vldb/RahmB01,True,6,OmmFvfvPT6MJ,0.9826373322324532,0.9537895868969347,0.028847745335518482,0.5000000000000001,True,correct,DBLP,43,True,correct
82,conf/vldb/Deshpande00,True,1,2DiLFd0rgPgJ,0.985735279764223,0.0010181365704997343,0.9847171431937233,0.5000000000000001,True,correct,DBLP,43,True,correct
83,journals/sigmod/Gallagher94,True,1,PVm9r7wHzDAJ,0.9901881249496111,0.0036228031747571614,0.9865653217748539,0.5000000000000001,True,correct,DBLP,43,True,correct
84,conf/sigmod/Raghavan03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099660%26type%3Dpdf,0.003479002426119808,0.0009261117350650807,0.0025528906910547273,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
85,conf/sigmod/FukudaMMT96,True,3,Bcuo4_yr2p0J,0.9773692264955732,0.9710587173321901,0.00631050916338316,0.5000000000000001,True,correct,DBLP,43,True,correct
86,journals/sigmod/YanG95,True,1,tMXkkRDxvkQJ,0.9893019650168727,0.011579665987679942,0.9777222990291928,0.5000000000000001,True,correct,DBLP,43,True,correct
87,journals/sigmod/Konig-RiesMMPPRSVW02,True,2,s6EfjBMbUb4J,0.2684711771137248,0.0066264668673522075,0.2618447102463726,0.5000000000000001,False,missing_match,DBLP,43,True,correct
88,journals/tods/TaoPZ02,True,1,CxBJwFNdozAJ,0.9863323727783241,0.0026523539482829956,0.9836800188300411,0.5000000000000001,True,correct,DBLP,43,True,correct
89,conf/sigmod/ChaudhuriG96,True,1,Fh1QPZpWHUMJ,0.9619034439270008,0.5847555172115645,0.3771479267154363,0.5000000000000001,True,correct,DBLP,43,True,correct
90,journals/sigmod/HasselbringHHKRRS00,True,3,X9PsaiaoDJ4J,0.28919470694782323,0.22652558945680495,0.06266911749101828,0.5000000000000001,False,missing_match,DBLP,43,True,correct
91,conf/vldb/Sripada02,True,1,UXm0EWCXxpIJ,0.9794498379558563,0.001590682743015717,0.9778591552128405,0.5000000000000001,True,correct,DBLP,43,True,correct
92,conf/vldb/DeutschT03,True,1,qkJ_IyVmLfUJ,0.9857352785999955,0.00255585923312256,0.983179419366873,0.5000000000000001,True,correct,DBLP,43,True,correct
93,conf/vldb/PottingerL00,True,5,llb7DerHoGIJ,0.8551765258759743,0.7719773359774338,0.08319918989854047,0.5000000000000001,True,correct,DBLP,43,True,correct
94,journals/sigmod/Roussopoulos98,True,2,GfjHZswtM0EJ,0.9901881375642547,0.5674242575694249,0.4227638799948298,0.5000000000000001,True,correct,DBLP,43,True,correct
95,journals/sigmod/GroskyFS94,True,2,zMK02pxd4OEJ,0.9843139481726775,0.7416794876249879,0.24263446054768956,0.5000000000000001,True,correct,DBLP,43,True,correct
96,conf/sigmod/ChanI98,True,4,VC7Jbwgn_O0J,0.9789523634776157,0.8572755412526833,0.12167682222493237,0.5000000000000001,True,correct,DBLP,43,True,correct
97,conf/vldb/LinR98,True,1,9qhYcGzQxC4J,0.985735304331202,0.0005760394639472752,0.9851592648672548,0.5000000000000001,True,correct,DBLP,43,True,correct
98,journals/sigmod/GobleR02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5161024421009742,0.011574222744435701,0.5045282193565386,0.5000000000000001,True,correct,DBLP,43,True,correct
99,journals/sigmod/LawderK01,True,1,eznFJ2e_pQQJ,0.979206256386021,0.10975248634895717,0.8694537700370638,0.5000000000000001,True,correct,DBLP,43,True,correct
100,journals/tods/WolfsonJH97,True,3,FlC-FF1hbbUJ,0.9863323705459821,0.8186879702167572,0.1676444003292249,0.5000000000000001,True,correct,DBLP,43,True,correct
101,conf/sigmod/BhargavaGI95,True,1,TXvfEP4WTD0J,0.9873747219618613,0.005733960088410445,0.9816407618734508,0.5000000000000001,True,correct,DBLP,43,True,correct
102,conf/sigmod/MaddenH02,True,1,NXakCefUcdUJ,0.9891910187546,0.001665606536644012,0.987525412217956,0.5000000000000001,True,correct,DBLP,43,True,correct
103,conf/vldb/LlirbatST97,True,1,v1fsWCSPn2MJ,0.6216128696338744,0.005297070996794227,0.6163157986370802,0.5000000000000001,True,correct,DBLP,43,True,correct
104,conf/vldb/Moni96,True,1,gbjXwFztQTsJ,0.985735279764223,0.0007216722995234539,0.9850136074646996,0.5000000000000001,True,correct,DBLP,43,True,correct
105,journals/sigmod/Snodgrass03,True,1,m-l6e98xxOsJ,0.9818849441258064,0.08275637102723078,0.8991285730985756,0.5000000000000001,True,correct,DBLP,43,True,correct
106,journals/vldb/MuthOPW00,True,1,WFygKYK0NVQJ,0.9841553875559564,0.6378331283882023,0.34632225916775417,0.5000000000000001,True,correct,DBLP,43,True,correct
107,conf/sigmod/BohmA96,True,1,978pJCGhaGoJ,0.947482514802301,0.015189376975623892,0.932293137826677,0.5000000000000001,True,correct,DBLP,43,True,correct
108,journals/vldb/Ozsu03,True,1,url:http://www.springerlink.com/index/3G9E0YCGLRQFPN89.pdf,0.8691844021366959,0.00031919285876807135,0.8688652092779279,0.5000000000000001,True,correct,DBLP,43,True,correct
109,conf/vldb/MorimotoIM97,True,3,3enylshvOl8J,0.961848115198556,0.8761000888285352,0.08574802637002077,0.5000000000000001,True,correct,DBLP,43,True,correct
110,conf/sigmod/CeriFPP95,False,0,LnNHfHLFsEcJ,0.0011143382189941124,0.0010799326903830199,3.4405528611092554e-05,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
111,journals/sigmod/Alonso95a,False,0,8Ge2xzsWVhAJ,0.003440436344766108,0.002973817749631005,0.0004666185951351029,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
112,conf/vldb/PirotteZMY94,True,1,8s-SP8sAvQAJ,0.9769060163058122,0.0044159807040293035,0.9724900356017829,0.5000000000000001,True,correct,DBLP,43,True,correct
113,conf/sigmod/WynblattN01,True,1,PVUtZWBcxlAJ,0.9864172260863787,0.006962571679927639,0.9794546544064511,0.5000000000000001,True,correct,DBLP,43,True,correct
114,conf/sigmod/CareyDFHMNSSTTWZ94,True,8,0oPBNo-ofPkJ,0.7679426399459285,0.5898525431016679,0.17809009684426058,0.5000000000000001,True,correct,DBLP,43,True,correct
115,conf/sigmod/AgrawalES03,True,2,HypA8oN4PqsJ,0.9510265917802497,0.11554204241014235,0.8354845493701074,0.5000000000000001,True,correct,DBLP,43,True,correct
116,conf/sigmod/Norrie95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223883%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.4229078326277514,0.012552093518068469,0.4103557391096829,0.5000000000000001,False,missing_match,DBLP,43,True,correct
117,journals/vldb/PapazogluK97a,False,0,kFQl7LX8OQkJ,0.49515800783221636,0.28774216332165964,0.20741584451055672,0.5000000000000001,False,unmatched_abstention,DBLP,43,True,false_link
118,conf/vldb/DuttaDMRT00,True,1,q0Ovw6QUk3MJ,0.937529020990287,0.19655683866824597,0.740972182322041,0.5000000000000001,True,correct,DBLP,43,True,correct
119,conf/sigmod/HwangLYMMGCSS94,True,1,AWah9GLEFTAJ,0.9014266600147256,0.06189308128681644,0.8395335787279091,0.5000000000000001,True,correct,DBLP,43,True,correct
120,conf/sigmod/CareyMN97,True,4,dBgA1e-6LvkJ,0.6095162382749841,0.4908304945587939,0.11868574371619023,0.5000000000000001,True,correct,DBLP,43,True,correct
121,conf/vldb/IlyasAE02,True,1,nQsk3GveFP0J,0.9776615585039774,0.004676162528396882,0.9729853959755805,0.5000000000000001,True,correct,DBLP,43,True,correct
122,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,True,2,NiBdZXS0TCMJ,0.4325415457431859,0.33074009953095157,0.1018014462122343,0.5000000000000001,False,missing_match,DBLP,43,True,correct
123,conf/sigmod/RamaswamyRS00,True,2,VJIHPbki2uAJ,0.9664285223962717,0.6704795216337158,0.2959490007625559,0.5000000000000001,True,correct,DBLP,43,True,correct
124,conf/sigmod/Amer-YahiaFSX03,True,3,7-b5YXuGJS0J,0.9530951263148879,0.7262349656820626,0.22686016063282533,0.5000000000000001,True,correct,DBLP,43,True,correct
125,conf/sigmod/BreunigKNS00,True,4,vezxTIGxNywJ,0.893982818119733,0.763577181571593,0.13040563654813997,0.5000000000000001,True,correct,DBLP,43,True,correct
126,journals/tods/YanG94,True,3,fx6kDLBa8q8J,0.8920074700974681,0.8192235881613675,0.07278388193610053,0.5000000000000001,True,correct,DBLP,43,True,correct
127,conf/vldb/CareyCNVDRSM99,True,1,JpMllVmmnkAJ,0.9580591472642599,0.48358975069517396,0.47446939656908593,0.5000000000000001,True,correct,DBLP,43,True,correct
128,conf/sigmod/Deutsch95,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880,0.9272379551852947,0.012797086027854782,0.9144408691574399,0.5000000000000001,True,correct,DBLP,43,True,correct
129,journals/sigmod/Snodgrass97,False,0,NHxHsUH9L5MJ,0.109979385324308,0.0651849140247978,0.0447944712995102,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
130,conf/sigmod/ChoALS03,True,1,MAdjH9lCsysJ,0.9845766394479174,0.0032766493083497047,0.9812999901395677,0.5000000000000001,True,correct,DBLP,43,True,correct
131,journals/vldb/C94b,False,0,url:http://www.springerlink.com/index/Q78X31366106T7X5.pdf,0.2142832147497011,0.2039999366486345,0.010283278101066606,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
132,conf/sigmod/SionAP03,True,1,_L0DhCpFaXMJ,0.8026646473259593,0.47313688294915,0.3295277643768093,0.5000000000000001,True,correct,DBLP,43,True,correct
133,conf/vldb/CohenMKS03,True,1,gRoNHWLN1WMJ,0.9857352945262216,0.027497564518112777,0.9582377300081087,0.5000000000000001,True,correct,DBLP,43,True,correct
134,conf/sigmod/JarkeQCLFLVV00,True,2,bl_VrPzIIPwJ,0.9858422747453299,0.9186677206282787,0.0671745541170512,0.5000000000000001,True,correct,DBLP,43,True,correct
135,journals/tods/BellNNS96,True,2,pz2VRTdXq1cJ,0.9813466550633626,0.8717614709637713,0.10958518409959128,0.5000000000000001,True,correct,DBLP,43,True,correct
136,conf/vldb/GoldmanW97,True,8,3zf3WSt0B6UJ,0.9900006114885662,0.952563169807676,0.03743744168089025,0.5000000000000001,True,correct,DBLP,43,True,correct
137,conf/sigmod/BerckenDS00,True,4,3IFlpeKgLlAJ,0.9765427595918588,0.931436923797059,0.045105835794799765,0.5000000000000001,True,correct,DBLP,43,True,correct
138,conf/vldb/OzsoyogluAAOUO02,True,1,Pb3y_NGGwjwJ,0.8449309788110361,0.004304862389238459,0.8406261164217976,0.5000000000000001,True,correct,DBLP,43,True,correct
139,journals/sigmod/Snodgrass94,True,2,SYVDufoTe_IJ,0.9818849204130289,0.04064278716376593,0.941242133249263,0.5000000000000001,True,correct,DBLP,43,True,correct
140,conf/sigmod/KriegelBKPS03,True,2,tsqBH6P4jMcJ,0.9845273085653465,0.959721291127482,0.02480601743786459,0.5000000000000001,True,correct,DBLP,43,True,correct
141,journals/sigmod/Chang03,True,1,B55TCVoUsnoJ,0.9863254581955473,0.005978743071026797,0.9803467151245205,0.5000000000000001,True,correct,DBLP,43,True,correct
142,journals/sigmod/KempsterST99,True,1,JfmkT9KvKWoJ,0.9842036667368327,0.5895264045455215,0.39467726219131116,0.5000000000000001,True,correct,DBLP,43,True,correct
143,journals/tods/CeriFPT95,True,1,DoS7NkmUyYgJ,0.8985312150031793,0.8576442813001683,0.040886933703011,0.5000000000000001,True,correct,DBLP,43,True,false_link
144,journals/vldb/BeckerGOSW96,True,2,BNQ07kOYONgJ,0.9842606199893036,0.9036677809689533,0.0805928390203503,0.5000000000000001,True,correct,DBLP,43,True,correct
145,conf/vldb/CareyD96,True,7,5xe-dQqXfI8J,0.9705257082663685,0.8499252926600143,0.12060041560635426,0.5000000000000001,True,correct,DBLP,43,True,correct
146,conf/sigmod/BaruFGHJPW95,True,2,C60KJG_xVm0J,0.9855555423005593,0.07559083287056684,0.9099647094299925,0.5000000000000001,True,correct,DBLP,43,True,correct
147,journals/sigmod/WenLMZ03,True,1,5KdceadGf8cJ,0.9860813482799089,0.0007220170777475138,0.9853593312021613,0.5000000000000001,True,correct,DBLP,43,True,correct
148,conf/sigmod/PeiMHZ00,True,1,UyhrqiH_-MoJ,0.9753641081252045,0.0010412554895692214,0.9743228526356352,0.5000000000000001,True,correct,DBLP,43,True,correct
