record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
33,36705,True,1,208930722,0.4815629559361376,0.29426226179639864,0.187300694139739,0.30000000000000004,True,correct,ECOM,43,True,correct
34,36451,True,1,208237792,0.0837145368967412,0.05559357818804855,0.028120958708692655,0.30000000000000004,False,missing_match,ECOM,43,True,correct
35,34666,True,1,207388758,0.7338199348041735,0.5672156970215396,0.1666042377826339,0.30000000000000004,True,false_link,ECOM,43,True,false_link
36,34728,True,1,207534895,0.9689792180710912,0.09139533309331961,0.8775838849777716,0.30000000000000004,True,correct,ECOM,43,True,correct
37,33175,True,1,207542598,0.8621741132655909,0.2583561921743641,0.6038179210912268,0.30000000000000004,True,correct,ECOM,43,True,correct
38,23864,True,1,204636071,0.6136915255238721,0.004086289650914165,0.6096052358729579,0.30000000000000004,True,correct,ECOM,43,False,missing_match
39,33726,True,1,207993409,0.6021427879941357,0.16248277657882168,0.43966001141531397,0.30000000000000004,True,correct,ECOM,43,True,correct
40,29029,True,1,204679142,0.8450174714330495,0.008231317651980501,0.836786153781069,0.30000000000000004,True,correct,ECOM,43,True,correct
41,37646,True,1,209122918,0.36730733760661116,0.14175840979089993,0.22554892781571123,0.30000000000000004,True,correct,ECOM,43,False,missing_match
42,38640,True,1,209890560,0.6399601386737849,0.02296937734531421,0.6169907613284706,0.30000000000000004,True,correct,ECOM,43,True,correct
43,23350,True,1,50012447,0.2522696618310284,0.012247844807373556,0.24002181702365483,0.30000000000000004,False,missing_match,ECOM,43,True,false_link
44,25902,True,1,202479411,0.6579433914359792,0.02747161903844021,0.630471772397539,0.30000000000000004,True,correct,ECOM,43,True,correct
45,30533,True,1,205729817,0.19515597186161235,0.032517711248528966,0.1626382606130834,0.30000000000000004,False,missing_match,ECOM,43,True,correct
46,36305,True,1,202899626,0.8416401487199588,0.25953995331342494,0.5821001954065339,0.30000000000000004,True,correct,ECOM,43,True,correct
47,27964,True,1,203136103,0.8193009871446798,0.03866405188940634,0.7806369352552734,0.30000000000000004,True,correct,ECOM,43,True,correct
48,36789,True,1,208154853,0.0022593509328975216,0.0019425021048936153,0.0003168488280039063,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
49,35843,True,1,207645242,0.9816180148600072,0.03802627631758625,0.943591738542421,0.30000000000000004,True,correct,ECOM,43,True,correct
50,22100,True,1,201953026,0.12605453180074522,0.028726181873366594,0.09732834992737863,0.30000000000000004,False,missing_match,ECOM,43,True,correct
51,33021,True,1,203154818,0.825941323047814,0.08750598730751777,0.7384353357402962,0.30000000000000004,True,correct,ECOM,43,True,correct
52,32280,True,1,205664972,0.07633728292141563,0.05849830281946496,0.017838980101950667,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
53,34065,True,1,207643194,0.5121449171872465,0.4652349320399319,0.04690998514731465,0.30000000000000004,True,correct,ECOM,43,True,correct
54,35305,True,1,207637793,0.6023103308722878,0.035260821597774175,0.5670495092745136,0.30000000000000004,True,correct,ECOM,43,True,correct
55,33717,True,1,206928604,0.864561098568627,0.02696074299434579,0.8376003555742811,0.30000000000000004,True,correct,ECOM,43,True,correct
56,26117,True,1,204587909,0.32659332878156566,0.040751049226960656,0.285842279554605,0.30000000000000004,True,correct,ECOM,43,True,correct
57,35054,True,1,202784218,0.8879886473758489,0.004894429346892396,0.8830942180289565,0.30000000000000004,True,correct,ECOM,43,True,correct
58,30957,True,1,202046565,0.9848602237722843,0.2232936946851503,0.7615665290871341,0.30000000000000004,True,correct,ECOM,43,True,correct
59,33026,True,1,204230770,0.546627862675005,0.05996165451051244,0.4866662081644925,0.30000000000000004,True,correct,ECOM,43,False,missing_match
60,29612,True,1,202870448,0.2828145682122197,0.2779829767054674,0.004831591506752275,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
61,32431,True,1,202827677,0.7955517180166853,0.09970136158610925,0.6958503564305761,0.30000000000000004,True,correct,ECOM,43,True,correct
62,36143,True,1,207907552,0.8576146066547766,0.12392325997922551,0.7336913466755511,0.30000000000000004,True,correct,ECOM,43,True,correct
63,38329,True,1,210227282,0.3045838486120415,0.009502356955144557,0.29508149165689695,0.30000000000000004,True,correct,ECOM,43,True,correct
64,32986,True,1,206179521,0.8268478256127748,0.296826293658382,0.5300215319543928,0.30000000000000004,True,correct,ECOM,43,True,correct
65,34926,True,1,208117929,0.1443385399897281,0.1443385399897281,0.0,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
66,34552,True,1,208504187,0.8119126650938945,0.3974481098046696,0.4144645552892249,0.30000000000000004,True,correct,ECOM,43,True,correct
67,38323,True,1,203379234,0.5167485383814459,0.3900008139808547,0.12674772440059118,0.30000000000000004,True,correct,ECOM,43,True,correct
68,34363,True,1,206892902,0.4952635306450756,0.004447962962599165,0.4908155676824765,0.30000000000000004,True,correct,ECOM,43,True,correct
69,35415,True,1,206827757,0.8784854521617629,0.22763647289173203,0.6508489792700308,0.30000000000000004,True,correct,ECOM,43,True,correct
70,34282,True,1,207514566,0.7579025690816265,0.03692692345814261,0.7209756456234838,0.30000000000000004,True,correct,ECOM,43,True,correct
71,35591,True,1,208171946,0.9048250167665863,0.05738517919361943,0.8474398375729669,0.30000000000000004,True,correct,ECOM,43,True,correct
72,24034,True,1,50017228,0.06523264935193461,0.012740980912534916,0.052491668439399695,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
73,38939,True,1,204823067,0.28939803583773677,0.008334460781282976,0.2810635750564538,0.30000000000000004,False,missing_match,ECOM,43,True,correct
74,30436,True,1,204505951,0.3214272975434656,0.2315085457739421,0.08991875176952352,0.30000000000000004,True,correct,ECOM,43,False,missing_match
75,28981,True,1,204559214,0.8479350846201817,0.4292577084084612,0.4186773762117205,0.30000000000000004,True,correct,ECOM,43,True,correct
76,33786,True,1,206854515,0.698069834035962,0.10085693174314007,0.597212902292822,0.30000000000000004,True,correct,ECOM,43,True,correct
77,33438,True,1,207390650,0.7296591293773762,0.02357067814517272,0.7060884512322034,0.30000000000000004,True,correct,ECOM,43,True,correct
78,24571,True,1,202537967,0.3000960833669427,0.24576942597438703,0.05432665739255568,0.30000000000000004,True,correct,ECOM,43,True,correct
79,30196,True,1,205593367,0.3112372660331852,0.0978336308518123,0.2134036351813729,0.30000000000000004,True,correct,ECOM,43,True,correct
80,38003,True,1,210404123,0.9120440661616419,0.1029164629773623,0.8091276031842796,0.30000000000000004,True,correct,ECOM,43,True,correct
81,24402,True,1,203897877,0.9473637565598141,0.0037307730083807112,0.9436329835514333,0.30000000000000004,True,correct,ECOM,43,True,correct
82,9314,True,1,90138520,0.5638504330573727,0.11975790310149163,0.44409252995588105,0.30000000000000004,True,correct,ECOM,43,True,correct
83,32395,True,1,208456185,0.08609696009696723,0.08339023496502425,0.0027067251319429775,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
84,34095,True,1,207653548,0.9496597619253708,0.14180305391884296,0.8078567080065279,0.30000000000000004,True,correct,ECOM,43,True,correct
85,36286,True,1,208791921,0.5248086537483633,0.019538926865462453,0.5052697268829008,0.30000000000000004,True,correct,ECOM,43,True,correct
86,36023,True,1,202451162,0.6826345170269628,0.11104583049982586,0.5715886865271369,0.30000000000000004,True,correct,ECOM,43,True,correct
87,26346,True,1,202537952,0.8098308968569032,0.8085065997962378,0.0013242970606653914,0.30000000000000004,True,false_link,ECOM,43,True,correct
88,20459,True,1,206928744,0.05143451093581905,0.04618091104510717,0.005253599890711877,0.30000000000000004,False,missing_match,ECOM,43,True,correct
89,37091,True,1,207390618,0.024816095838386523,0.022193741690776213,0.0026223541476103097,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
90,33159,True,1,206725196,0.7248878864328802,0.04172428683840854,0.6831635995944716,0.30000000000000004,True,correct,ECOM,43,True,correct
91,30593,True,1,204860316,0.8591358050343104,0.2558990272043296,0.6032367778299808,0.30000000000000004,True,correct,ECOM,43,True,correct
92,38343,True,1,207935920,0.28199747472529224,0.01353305644653659,0.26846441827875567,0.30000000000000004,False,missing_match,ECOM,43,True,correct
93,32874,True,1,202870172,0.7209508786281329,0.27191605703224225,0.44903482159589064,0.30000000000000004,True,false_link,ECOM,43,True,correct
94,16668,True,1,90148258,0.9520924586316267,0.18815303577784798,0.7639394228537788,0.30000000000000004,True,correct,ECOM,43,True,correct
95,14033,True,1,90105156,0.09448350138427072,0.030503218411190396,0.06398028297308032,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
96,38773,True,1,210441166,0.7511891309621322,0.07178599460623984,0.6794031363558924,0.30000000000000004,True,correct,ECOM,43,True,correct
97,34824,True,1,207390710,0.8086862011452642,0.6716895048617472,0.13699669628351707,0.30000000000000004,True,correct,ECOM,43,True,false_link
98,34263,True,1,207897315,0.7660341782025633,0.4791895787879836,0.2868445994145796,0.30000000000000004,True,correct,ECOM,43,True,correct
99,38098,True,1,209026630,0.7451304418445579,0.05287255626641525,0.6922578855781426,0.30000000000000004,True,correct,ECOM,43,True,correct
100,33537,True,1,206898358,0.8693624415709955,0.09731244803182225,0.7720499935391733,0.30000000000000004,True,correct,ECOM,43,True,correct
101,34154,True,1,207390673,0.8810144534063088,0.8064917810954967,0.07452267231081211,0.30000000000000004,True,correct,ECOM,43,True,correct
102,35153,True,1,206887905,0.28307607960188164,0.11421220045192014,0.16886387914996148,0.30000000000000004,False,missing_match,ECOM,43,True,correct
103,38457,True,1,206671732,0.9605217504702123,0.19244925035834257,0.7680725001118697,0.30000000000000004,True,correct,ECOM,43,True,correct
104,21047,True,1,10373002,0.8777498100099396,0.037960212236572165,0.8397895977733674,0.30000000000000004,True,correct,ECOM,43,True,correct
105,38400,True,1,209208547,0.9539444347920055,0.07896902524244889,0.8749754095495567,0.30000000000000004,True,correct,ECOM,43,True,correct
106,22187,True,1,204587803,0.028757856062664167,0.012985989217849872,0.015771866844814297,0.30000000000000004,False,missing_match,ECOM,43,True,correct
107,36243,True,1,206678505,0.8402595345654813,0.0920989438757396,0.7481605906897417,0.30000000000000004,True,correct,ECOM,43,True,correct
108,33377,True,1,10346525,0.9392503056820917,0.18328540492042086,0.7559649007616708,0.30000000000000004,True,correct,ECOM,43,True,correct
109,36446,True,1,208226698,0.6839249810013825,0.1429282834757166,0.5409966975256659,0.30000000000000004,True,correct,ECOM,43,True,correct
110,36722,True,1,209656935,0.8429845707700098,0.017323252035001832,0.8256613187350079,0.30000000000000004,True,correct,ECOM,43,True,correct
111,23097,True,2,202635701,0.9229326403307666,0.6141534443215966,0.30877919600917003,0.30000000000000004,True,correct,ECOM,43,True,correct
112,34946,True,1,208504407,0.12487510692870525,0.07506746144465999,0.04980764548404526,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
113,33045,True,1,203514304,0.39617201924044004,0.020128339233514134,0.3760436800069259,0.30000000000000004,True,correct,ECOM,43,True,correct
114,37183,True,1,209656949,0.8457997406639358,0.1812636645546918,0.664536076109244,0.30000000000000004,True,correct,ECOM,43,True,correct
115,23686,True,1,10333848,0.8533179840012293,0.18971017614111593,0.6636078078601133,0.30000000000000004,True,correct,ECOM,43,True,correct
116,21875,True,1,201700823,0.4333514427196825,0.020190632560208883,0.41316081015947365,0.30000000000000004,True,correct,ECOM,43,True,correct
117,32990,True,1,206928604,0.3665523003072251,0.0701067024405207,0.2964455978667044,0.30000000000000004,True,false_link,ECOM,43,False,missing_match
118,37474,True,1,209310245,0.8511792985161825,0.8287283224811334,0.022450976035049086,0.30000000000000004,True,correct,ECOM,43,True,correct
119,22798,True,1,202143942,0.45926373601205595,0.008802730568922898,0.45046100544313306,0.30000000000000004,True,correct,ECOM,43,True,correct
120,36169,True,2,90145444,0.16760741887569763,0.09049499348141538,0.07711242539428226,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
121,27789,True,1,204318286,0.5507685469965693,0.2772521024005207,0.2735164445960486,0.30000000000000004,True,false_link,ECOM,43,True,false_link
122,29806,True,1,202755491,0.5444933120005229,0.06093387664555644,0.4835594353549664,0.30000000000000004,True,correct,ECOM,43,True,correct
123,34156,True,1,203952966,0.9484519845981592,0.9092030395039394,0.03924894509421972,0.30000000000000004,True,false_link,ECOM,43,True,correct
124,38324,True,1,209393521,0.6635750489415645,0.1941919487646532,0.4693831001769113,0.30000000000000004,True,correct,ECOM,43,True,correct
125,39176,True,1,10380060,0.07905620284702117,0.013239150334070617,0.06581705251295056,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
126,35738,True,1,208688474,0.6867384747008586,0.011584796946510559,0.675153677754348,0.30000000000000004,True,correct,ECOM,43,True,correct
127,37187,True,1,209656951,0.8944530969438929,0.14365655118358617,0.7507965457603067,0.30000000000000004,True,correct,ECOM,43,True,correct
128,37123,True,1,209114552,0.9328537934498233,0.005605997102582447,0.9272477963472409,0.30000000000000004,True,correct,ECOM,43,True,correct
129,36824,True,1,209306028,0.8979221242249712,0.17570369686158543,0.7222184273633858,0.30000000000000004,True,correct,ECOM,43,True,correct
130,19132,True,1,202778315,0.9605509034099908,0.16160677905569207,0.7989441243542987,0.30000000000000004,True,correct,ECOM,43,True,correct
131,32984,True,1,203934122,0.7774553360836735,0.012720633785663063,0.7647347022980104,0.30000000000000004,True,correct,ECOM,43,True,correct
132,34860,True,1,208114670,0.06927477981430159,0.06765886125978292,0.001615918554518675,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
133,33464,True,1,210245837,0.8826421795240083,0.009325169453734935,0.8733170100702733,0.30000000000000004,True,correct,ECOM,43,True,correct
134,33763,True,1,208112356,0.7101870067478495,0.6096054316941163,0.10058157505373322,0.30000000000000004,True,correct,ECOM,43,True,false_link
135,38831,True,1,208791918,0.0543348644075578,0.03032183333135633,0.024013031076201466,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
136,23325,True,2,202456903,0.8741189337931101,0.052711322479352424,0.8214076113137577,0.30000000000000004,True,correct,ECOM,43,True,correct
137,24346,True,1,208972043,0.6571033549702394,0.007852073042794963,0.6492512819274444,0.30000000000000004,True,correct,ECOM,43,True,correct
138,35810,True,1,10326220,0.8747701593362056,0.00437878065184141,0.8703913786843642,0.30000000000000004,True,correct,ECOM,43,True,correct
139,25813,True,1,202973389,0.09337582132047953,0.02215624032960478,0.07121958099087475,0.30000000000000004,False,missing_match,ECOM,43,True,correct
140,34878,True,1,207895085,0.6497158386373219,0.15232504154529078,0.49739079709203105,0.30000000000000004,True,correct,ECOM,43,True,correct
141,10102,True,1,90106210,0.8448264286501247,0.8111739638328754,0.03365246481724926,0.30000000000000004,True,correct,ECOM,43,True,correct
142,34218,True,1,208294712,0.7804964702489616,0.770687376809922,0.009809093439039573,0.30000000000000004,True,correct,ECOM,43,True,correct
143,33275,True,1,206808430,0.8665031015106405,0.09381237708292627,0.7726907244277142,0.30000000000000004,True,correct,ECOM,43,True,correct
144,35035,True,1,208156877,0.32860484377818866,0.32860484377818866,0.0,0.30000000000000004,True,false_link,ECOM,43,True,false_link
145,38346,True,1,208167531,0.9190748632072712,0.09264121839361318,0.826433644813658,0.30000000000000004,True,correct,ECOM,43,True,correct
146,38296,True,1,210647824,0.9085637398698291,0.394012351171415,0.5145513886984141,0.30000000000000004,True,correct,ECOM,43,True,correct
147,38957,True,1,207535265,0.5268951053844934,0.013696377803256131,0.5131987275812372,0.30000000000000004,True,correct,ECOM,43,True,correct
148,8060,True,1,90105056,0.534386076602862,0.3262731560120528,0.20811292059080916,0.30000000000000004,True,correct,ECOM,43,True,correct
149,37558,True,1,205690063,0.7673637745361711,0.1898143037616288,0.5775494707745423,0.30000000000000004,True,correct,ECOM,43,True,correct
150,24316,True,1,204569292,0.909618527129504,0.32722125832709076,0.5823972688024133,0.30000000000000004,True,correct,ECOM,43,True,correct
151,31596,True,1,207502093,0.13535969811520265,0.10710343634832419,0.028256261766878468,0.30000000000000004,False,missing_match,ECOM,43,True,correct
152,36365,True,1,208226696,0.08848955734130676,0.031238171306718677,0.057251386034588084,0.30000000000000004,False,missing_match,ECOM,43,True,correct
153,26350,True,1,202537952,0.9502761054772837,0.6620386293437954,0.28823747613348827,0.30000000000000004,True,correct,ECOM,43,True,correct
154,33883,True,1,208177785,0.7795808018142806,0.16381281286319785,0.6157679889510828,0.30000000000000004,True,correct,ECOM,43,True,correct
155,18202,True,1,207654105,0.001033177540068406,0.0010040853879981545,2.909215207025145e-05,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
156,25858,True,1,204053338,0.03718540599127163,0.021975516218719175,0.015209889772552457,0.30000000000000004,False,missing_match,ECOM,43,True,correct
157,34076,True,1,207959750,0.8259832128798973,0.19871666146681444,0.6272665514130829,0.30000000000000004,True,correct,ECOM,43,True,correct
158,29825,True,1,205985716,0.0931634955178937,0.08050095252501975,0.012662542992873949,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
159,34286,True,1,207945552,0.7425455637080113,0.008495282980069402,0.7340502807279419,0.30000000000000004,True,correct,ECOM,43,True,correct
160,31332,True,1,205761272,0.7454027578093035,0.0036642972570744992,0.741738460552229,0.30000000000000004,True,correct,ECOM,43,True,correct
161,38001,True,1,209871973,0.9299593721634027,0.0827853320472346,0.8471740401161681,0.30000000000000004,True,correct,ECOM,43,True,correct
162,14061,True,1,203025423,0.9359687113489698,0.016179333477420198,0.9197893778715496,0.30000000000000004,True,correct,ECOM,43,True,correct
163,27779,True,1,205844283,0.7822148193678803,0.12934223637793854,0.6528725829899418,0.30000000000000004,True,correct,ECOM,43,True,correct
164,34553,True,1,204793356,0.9123291076331839,0.0882505339639132,0.8240785736692706,0.30000000000000004,True,correct,ECOM,43,True,correct
165,34096,True,1,207642358,0.8384753782232987,0.10308715939045913,0.7353882188328396,0.30000000000000004,True,correct,ECOM,43,True,correct
166,37807,True,1,207682397,0.9466320817782545,0.3640411877216257,0.5825908940566289,0.30000000000000004,True,correct,ECOM,43,True,correct
167,34349,True,1,207660498,0.9649612646516328,0.1132434745916894,0.8517177900599434,0.30000000000000004,True,correct,ECOM,43,True,correct
168,31032,True,1,210251970,0.7232824862609172,0.02602297970745586,0.6972595065534614,0.30000000000000004,True,correct,ECOM,43,True,correct
169,24153,True,1,208715855,0.741209657049059,0.029022153493766526,0.7121875035552924,0.30000000000000004,True,correct,ECOM,43,True,correct
170,34000,True,1,208112358,0.6823025005817297,0.5582122338925347,0.12409026668919498,0.30000000000000004,True,false_link,ECOM,43,True,false_link
171,32384,True,1,202989028,0.6418285866540551,0.03065916959331641,0.6111694170607387,0.30000000000000004,True,correct,ECOM,43,True,correct
172,34158,True,1,206895864,0.6676238017221987,0.0751377176573605,0.5924860840648382,0.30000000000000004,True,correct,ECOM,43,True,correct
173,29339,True,1,203888987,0.6837273321883316,0.035252276361097463,0.6484750558272341,0.30000000000000004,True,correct,ECOM,43,True,correct
174,34934,True,1,208117929,0.1454262859545378,0.1454262859545378,0.0,0.30000000000000004,False,missing_match,ECOM,43,True,correct
175,27985,True,1,204740191,0.5301962051905681,0.03254627409541553,0.49764993109515254,0.30000000000000004,True,correct,ECOM,43,True,correct
176,36052,True,1,90142591,0.5130274129456601,0.004679061763258089,0.5083483511824021,0.30000000000000004,True,correct,ECOM,43,True,correct
177,28554,True,1,204443417,0.6714824736867872,0.010206366119017367,0.6612761075677698,0.30000000000000004,True,correct,ECOM,43,True,correct
178,32488,True,1,206179525,0.49132949279889077,0.11656233213920311,0.3747671606596876,0.30000000000000004,True,correct,ECOM,43,True,correct
179,580,True,1,202812620,0.14081377630019026,0.014144841830199588,0.12666893446999067,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
180,37052,True,1,208941076,0.2623365769680704,0.230826132610403,0.031510444357667394,0.30000000000000004,False,missing_match,ECOM,43,True,correct
181,34864,True,1,208294717,0.8167366988109352,0.5430146954938866,0.27372200331704866,0.30000000000000004,True,correct,ECOM,43,True,correct
182,9546,True,1,208294904,0.9258500157194854,0.008137111411679604,0.9177129043078058,0.30000000000000004,True,correct,ECOM,43,True,correct
183,36260,True,1,10316920,0.8802337463874365,0.017181859049429028,0.8630518873380074,0.30000000000000004,True,correct,ECOM,43,True,correct
184,33493,True,1,206928744,0.9570259355234897,0.07418453473660587,0.8828414007868838,0.30000000000000004,True,correct,ECOM,43,True,correct
185,34126,True,1,203166120,0.8252033127373056,0.7923190551760128,0.03288425756129287,0.30000000000000004,True,correct,ECOM,43,True,correct
186,36515,True,1,209687172,0.9431005063915507,0.006335648897692056,0.9367648574938587,0.30000000000000004,True,correct,ECOM,43,True,correct
187,37309,True,1,209901964,0.941072321981072,0.8759112514194409,0.06516107056163112,0.30000000000000004,True,correct,ECOM,43,True,correct
188,34966,True,1,207965387,0.6873665131000298,0.010417751491136133,0.6769487616088937,0.30000000000000004,True,correct,ECOM,43,True,correct
189,35277,True,1,208085253,0.8640517726587555,0.2505058968415552,0.6135458758172003,0.30000000000000004,True,correct,ECOM,43,True,correct
190,36635,True,1,206460113,0.12644769581392665,0.10050198766991551,0.025945708144011134,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match
191,32560,True,1,207540310,0.4753046475834867,0.31265899465599534,0.16264565292749134,0.30000000000000004,True,correct,ECOM,43,True,correct
192,16669,True,1,90148258,0.889969423608258,0.28774742852578,0.6022219950824781,0.30000000000000004,True,false_link,ECOM,43,True,correct
193,28982,True,1,204559208,0.8765963670673691,0.47430854659236027,0.40228782047500883,0.30000000000000004,True,correct,ECOM,43,True,correct
194,29392,True,1,204295637,0.9206844218413264,0.09500589945742137,0.825678522383905,0.30000000000000004,True,correct,ECOM,43,True,correct
195,27248,True,1,10360978,0.8014444179047563,0.7626632777597879,0.03878114014496836,0.30000000000000004,True,false_link,ECOM,43,True,correct
196,25364,True,1,203201060,0.7580509311478791,0.00925887585778521,0.748792055290094,0.30000000000000004,True,correct,ECOM,43,True,correct
197,27857,True,1,204035273,0.942910332981658,0.15863842254118876,0.7842719104404693,0.30000000000000004,True,correct,ECOM,43,True,correct
198,35309,True,1,208504378,0.9571154971332774,0.07984574351553902,0.8772697536177383,0.30000000000000004,True,correct,ECOM,43,True,correct
199,21554,True,1,206460121,0.9238982983957783,0.14771406550006289,0.7761842328957154,0.30000000000000004,True,correct,ECOM,43,True,correct
200,37254,True,1,209199789,0.43533576436165594,0.10952192319765355,0.32581384116400236,0.30000000000000004,True,correct,ECOM,43,True,correct
201,36454,True,1,208237793,0.24347062845242975,0.12836921676384133,0.11510141168858842,0.30000000000000004,False,missing_match,ECOM,43,True,correct
202,37231,True,1,209114390,0.6813823514972902,0.007441329081295241,0.673941022415995,0.30000000000000004,True,correct,ECOM,43,True,correct
203,37767,True,1,204588748,0.9681931728565482,0.0165371122627077,0.9516560605938404,0.30000000000000004,True,correct,ECOM,43,True,correct
204,38944,True,1,201965217,0.9122072900066183,0.07946078277268767,0.8327465072339306,0.30000000000000004,True,correct,ECOM,43,True,correct
205,33564,True,1,208504179,0.9440661330018486,0.25852581443106204,0.6855403185707866,0.30000000000000004,True,correct,ECOM,43,True,correct
206,34657,True,1,207938488,0.7929442719217668,0.4364449530481517,0.3564993188736151,0.30000000000000004,True,correct,ECOM,43,True,correct
