record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
29,35477,True,1,206359209,0.9321656348911554,0.06814148738405912,0.8640241475070963,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
30,34708,True,1,208186248,0.18938404329081499,0.04253217407413262,0.14685186921668236,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
31,34880,True,1,207929461,0.4883124639033735,0.15221989013264406,0.33609257377072943,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
32,16765,True,1,204569335,0.91035784340744,0.16881047212450712,0.7415473712829328,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
33,29133,True,1,206887553,0.7509530076283277,0.013688826968442147,0.7372641806598856,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
34,25813,True,1,202973389,0.1629657431022725,0.019387391201745166,0.1435783519005273,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
35,34303,True,1,207900179,0.9614836569531547,0.5298503861179947,0.43163327083516,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
36,35485,True,1,206901613,0.875522950496289,0.05439450307745968,0.8211284474188294,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
37,19672,True,1,203088013,0.8962285735868082,0.0405365717811517,0.8556920018056565,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
38,30058,True,1,209028436,0.6126562695729194,0.018347315048617686,0.5943089545243018,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
39,39090,True,1,208504394,0.7004867426311074,0.009407880108166119,0.6910788625229414,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
40,32314,True,1,207509842,0.9463194993168065,0.05541007035908409,0.8909094289577224,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
41,34968,True,1,209297152,0.6840446060913083,0.09823528859612757,0.5858093174951808,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
42,34864,True,1,208294717,0.8933832579115275,0.7316090480689654,0.16177420984256208,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
43,37531,True,1,204226641,0.8136626993602369,0.00539177865931175,0.8082709207009252,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
44,38098,True,1,209026630,0.7553781728342909,0.023482600744286822,0.731895572090004,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
45,22100,True,1,201953026,0.06368131240970908,0.05003808854349976,0.013643223866209316,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
46,20447,True,1,90128026,0.8138717547488872,0.05224498297071829,0.7616267717781688,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
47,13945,True,1,207544306,0.6884635614428972,0.08270677484849082,0.6057567865944065,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
48,35925,True,2,202592699,0.8139008382967847,0.046540157367146465,0.7673606809296383,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
49,33908,True,1,208111903,0.23123634513878236,0.04717906485845434,0.18405728028032803,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
50,26444,True,1,203407045,0.2863887521389159,0.11374054811139966,0.17264820402751624,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
51,33536,True,1,206898357,0.7233077331321384,0.04939479571668034,0.673912937415458,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
52,32112,True,1,206356230,0.9067642945957298,0.45803251751677415,0.4487317770789557,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
53,26622,True,1,203201062,0.8677434454456526,0.1498190374363415,0.7179244080093111,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
54,34361,True,1,207642497,0.2849974232250923,0.018890121992950242,0.26610730123214205,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
55,36388,True,1,208226694,0.7942494695017309,0.0672618704401471,0.7269875990615838,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
56,37310,True,1,209901965,0.80271148630942,0.7351259568568211,0.06758552945259888,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
57,34725,True,1,207666381,0.9472604820039598,0.41428887484979954,0.5329716071541604,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
58,33275,True,1,206808430,0.8334262550696714,0.10479783464778641,0.7286284204218849,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
59,36906,True,1,208656495,0.1878574095802041,0.015470300906661294,0.17238710867354282,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
60,33158,True,1,207338961,0.6839878987917942,0.12917633944083162,0.5548115593509626,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
61,38826,True,1,208294970,0.567389590825251,0.5624527131420639,0.004936877683187069,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q1
62,34934,True,1,208117930,0.04630017147718331,0.04630017147718331,0.0,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
63,29574,True,1,204559209,0.9020245603577446,0.4370640868383048,0.4649604735194398,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
64,36494,True,1,204740975,0.8868622965986898,0.37817162582245245,0.5086906707762373,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
65,36168,True,1,208171630,0.9282796993931361,0.8434482870526288,0.0848314123405074,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
66,36816,True,1,208893656,0.15748671296041256,0.14145843881174996,0.01602827414866259,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
67,33471,True,1,208294727,0.915582117911508,0.8048913484381149,0.11069076947339307,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
68,33767,True,1,208112357,0.9167018061311781,0.8838548253985647,0.032846980732613384,0.40000000000000013,True,correct,ECOM,42,True,false_link,Q1
69,36249,True,1,208504437,0.17582281445611173,0.014796529370896325,0.1610262850852154,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
70,33997,True,1,207390717,0.8549671766643131,0.64949962401524,0.20546755264907313,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
71,38388,True,1,210399777,0.772280713237037,0.007408696697517225,0.7648720165395198,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
72,34154,True,1,207390673,0.8642243587467698,0.7525851889571482,0.11163916978962163,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
73,32034,True,1,10333368,0.7206513983707735,0.0037603919530589053,0.7168910064177146,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
74,22242,True,1,203198950,0.6045618940374209,0.12191941365856042,0.4826424803788605,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
75,34076,True,1,207959750,0.7105481136103248,0.2316476977729798,0.478900415837345,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
76,39054,True,1,207390496,0.05369405905213797,0.009039724929949047,0.04465433412218892,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
77,37477,True,1,209634135,0.6312129948763869,0.5339422637919827,0.0972707310844042,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
78,36864,True,1,210442350,0.9170956092596955,0.5268577627935347,0.3902378464661608,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
79,37462,True,1,209026638,0.6908770531856802,0.14053209117043558,0.5503449620152445,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
80,28350,True,1,204206935,0.2187287956671869,0.2086178620432012,0.010110933623985685,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
81,34280,True,1,207900177,0.860894830856343,0.8518939827945677,0.009000848061775257,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
82,21989,True,1,204274645,0.8577788692036061,0.07968323014132729,0.7780956390622789,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
83,17372,True,1,10363243,0.8193964109438509,0.017238797647594534,0.8021576132962563,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
84,35277,True,1,208085253,0.8838502727446443,0.24508674969405542,0.6387635230505889,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
85,31273,True,1,203086857,0.9378625860106011,0.14133800588514742,0.7965245801254537,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
86,35024,True,1,208156878,0.008611863279665493,0.008611863279665493,0.0,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
87,32560,True,1,207540310,0.636507236768922,0.3193998316725644,0.31710740509635754,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
88,38939,True,1,204823067,0.3481087109091705,0.050022767262249725,0.29808594364692076,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
89,11801,True,1,210239335,0.3011072416182049,0.15800373266445322,0.14310350895375168,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
90,37139,True,1,208893658,0.31814827029869364,0.02563877868064464,0.292509491618049,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
91,24346,True,1,208972043,0.6881500708902853,0.008688730217584179,0.6794613406727011,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
92,33582,True,1,207388758,0.6191064640655318,0.5407756696667965,0.07833079439873536,0.40000000000000013,True,correct,ECOM,42,True,false_link,Q1
93,33157,True,1,207390654,0.7386241118918357,0.1732673007674563,0.5653568111243794,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
94,31373,True,1,208455791,0.8505049979290088,0.8397781270848442,0.010726870844164571,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
95,38619,True,1,202985806,0.9151386542644064,0.1313382544463433,0.7838003998180632,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
96,36969,True,1,203474227,0.047420666454227954,0.008853075973295403,0.03856759048093255,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
97,33431,True,1,207390644,0.3643552049885623,0.012604916957497206,0.35175028803106506,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
98,21182,True,1,202486964,0.5989143391614095,0.012268868226822188,0.5866454709345873,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
99,25857,True,1,202870172,0.502899636616214,0.17799026093243908,0.32490937568377487,0.40000000000000013,True,false_link,ECOM,42,False,missing_match,Q2
100,33998,True,1,208112354,0.9000912954874689,0.6302939652455318,0.2697973302419371,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
101,35981,True,1,207539418,0.9561156716623896,0.0011565430423965534,0.9549591286199931,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
102,37646,True,1,209122918,0.4701182168894685,0.11404652632304081,0.3560716905664277,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
103,38173,True,1,210441817,0.643738254429093,0.06733620575112995,0.5764020486779631,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
104,30708,True,1,205083947,0.8501391145765442,0.02866462227805202,0.8214744922984922,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
105,34096,True,1,207642358,0.8896453428609513,0.11566157779981638,0.773983765061135,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
106,33726,True,1,207993409,0.5943766884535765,0.16268044341591717,0.43169624503765935,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
107,16741,True,1,201959840,0.916866100591112,0.14339825417091326,0.7734678464201987,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
108,36123,True,1,208504432,0.7270028662812368,0.24709076551747503,0.4799121007637618,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
109,34944,True,1,208042977,0.8355871223662258,0.1184360769799504,0.7171510453862754,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
110,34465,True,1,209890796,0.38689578250820905,0.006311099785515487,0.3805846827226936,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
111,37872,True,1,210190818,0.5330010560306002,0.00471912920337884,0.5282819268272214,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
112,18960,True,1,202067544,0.525194000759576,0.024717617627304417,0.5004763831322716,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
113,37915,True,1,207465595,0.7656014964873603,0.29117992214870675,0.47442157433865356,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
114,7936,True,1,90104307,0.3970528279638092,0.08925566055090604,0.30779716741290314,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
115,35033,True,1,208156878,0.05006989067618283,0.05006989067618283,0.0,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
116,26617,True,1,201692705,0.16156489756228576,0.01694972386836913,0.14461517369391663,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
117,30603,True,1,202755491,0.04321778162665355,0.022941833885376996,0.020275947741276557,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
118,27137,True,1,204049780,0.7576885457885214,0.18123919924935894,0.5764493465391625,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
119,29612,True,1,202870448,0.2172587147713475,0.13901317328344887,0.07824554148789864,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
120,36450,True,1,209393872,0.8548292404984055,0.15167235129828138,0.7031568892001241,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
121,27479,True,1,10351869,0.9569036151187539,0.004189376354780915,0.952714238763973,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
122,28175,True,1,204318286,0.8109742140364771,0.5575353008691256,0.25343891316735145,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
123,33690,True,1,207391431,0.9668745987684171,0.10064312260241529,0.8662314761660018,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
124,33439,True,1,207464920,0.9341115675274458,0.9141875827391178,0.01992398478832802,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
125,20466,True,1,203185276,0.49614172385817185,0.04046387685687156,0.45567784700130026,0.40000000000000013,True,false_link,ECOM,42,False,missing_match,Q2
126,19604,True,1,203025446,0.8962753114688244,0.41861997308555754,0.4776553383832669,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
127,33280,True,1,206808434,0.9412756642274,0.6714583017473494,0.2698173624800506,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
128,38468,True,1,210435432,0.6959415419555298,0.008240074503029698,0.6877014674525002,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
129,36149,True,1,207907550,0.36636219378365353,0.22332281860304057,0.14303937518061297,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
130,35012,True,1,207900343,0.4953435546196226,0.43407031859911227,0.061273236020510324,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
131,38231,True,1,201744288,0.8905135674373178,0.08639158800614835,0.8041219794311695,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
132,29758,True,1,203185276,0.067127096416383,0.031737455409148456,0.03538964100723454,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
133,24153,True,1,208715855,0.709255118024119,0.028347155998788596,0.6809079620253304,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
134,35467,True,1,201699873,0.8599566403243601,0.00674430741698785,0.8532123329073723,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
135,35694,True,1,208184891,0.8237919219514654,0.7628775721707834,0.060914349780682,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
136,35018,True,1,207900343,0.5783728577615148,0.25617687054044425,0.32219598722107057,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
137,38726,True,1,204080936,0.5561618168637762,0.022967577254658717,0.5331942396091175,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
138,33044,True,1,203514305,0.30718701705509904,0.029553496925545267,0.2776335201295538,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
139,19112,True,1,90148541,0.8881047356395732,0.14047566229585753,0.7476290733437156,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
140,33804,True,1,206575951,0.8236158364666128,0.06689311709157961,0.7567227193750332,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
141,27182,True,1,206481908,0.18243372095887472,0.012594292507377014,0.16983942845149771,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
142,37231,True,1,209114390,0.7783947809044623,0.009274430940092941,0.7691203499643694,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
143,33377,True,1,10346525,0.9342143890507424,0.21052675745856633,0.7236876315921761,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
144,36023,True,1,202451162,0.7659052988486353,0.2921726982743136,0.47373260057432176,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
145,15046,True,1,209297200,0.81309665694665,0.09403545778340294,0.7190611991632471,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
146,13701,True,1,90108521,0.8341249139181461,0.6728893449781883,0.16123556893995783,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
147,38644,True,1,208344063,0.17680804272202608,0.002798407912142167,0.1740096348098839,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
148,23864,True,1,204636071,0.5877925720128051,0.005895580008124366,0.5818969920046807,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
149,17067,True,1,90140498,0.8771884194743408,0.04155298370943388,0.835635435764907,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
150,36367,True,1,208464207,0.0852410846814176,0.027498675441047272,0.05774240924037033,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
151,29029,True,1,204679142,0.8708671399658595,0.015490450907880106,0.8553766890579794,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
152,37210,True,1,209656961,0.7622404349834079,0.2917360817787503,0.47050435320465755,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
153,34007,True,1,207660497,0.9634506428555467,0.7814174866396629,0.18203315621588378,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
154,32416,True,1,205664913,0.7636622071100327,0.035270654260369995,0.7283915528496627,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
155,5644,True,1,203023505,0.8883620205497966,0.1612182275816238,0.7271437929681728,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
156,29933,True,1,202139765,0.6596083131387128,0.07368069217780326,0.5859276209609096,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
157,29827,True,1,205664966,0.09539228181814127,0.041582826930138886,0.053809454888002387,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
158,38751,True,1,204389692,0.6723921195609329,0.03133037946062833,0.6410617401003046,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
159,34697,True,1,206783262,0.9322824392252796,0.08645696078090033,0.8458254784443793,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
160,37311,True,1,209901965,0.9084258667956283,0.847411197808681,0.061014668986947296,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
161,35415,True,1,206827757,0.8427722013810135,0.36384435012004557,0.47892785126096793,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
162,33612,True,1,207506250,0.5991574069816182,0.00911170372469263,0.5900457032569256,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
163,17220,True,1,208504190,0.009724576556855019,0.00200192608944304,0.007722650467411979,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
164,17653,True,1,206928605,0.02372244783974698,0.023008807267139518,0.0007136405726074629,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
165,33053,True,1,10221960,0.9511497803691206,0.23825582486664892,0.7128939555024716,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
166,31284,True,1,204049534,0.4918991148104581,0.014053484802833457,0.47784563000762464,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
167,21175,True,1,10412788,0.9292720861124366,0.3838188887736291,0.5454531973388075,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
168,25670,True,1,203389465,0.3926453987386755,0.04229898646923046,0.350346412269445,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
169,34125,True,2,203165921,0.857250140200876,0.816045622102155,0.041204518098720944,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
170,30594,True,1,202139765,0.20507787521177603,0.09494143326474949,0.11013644194702654,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
171,38782,True,1,210566840,0.9279646222803122,0.008614855423612271,0.9193497668566999,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
172,34003,True,1,207637777,0.9614844310322553,0.6943339974101156,0.26715043362213975,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
173,33763,True,1,208112356,0.9063049726420317,0.8755580394137736,0.030746933228258055,0.40000000000000013,True,correct,ECOM,42,True,false_link,Q1
174,28137,True,1,204254634,0.8485655064437565,0.0925865020901869,0.7559790043535696,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
175,28138,True,1,204327516,0.8002632893659036,0.23007090235392938,0.5701923870119743,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
176,33160,True,1,207390655,0.6921097377841909,0.07939345466697258,0.6127162831172184,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
177,32878,True,1,204219387,0.71122178690097,0.4739335257043164,0.23728826119665364,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
178,33640,True,1,206928606,0.9052736214792995,0.027757945198932363,0.8775156762803671,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
179,27186,True,1,208464825,0.09484590623378325,0.09311950887239324,0.0017263973613900058,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
180,17906,True,1,204274644,0.8575863402800197,0.07898452361154712,0.7786018166684725,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
181,29816,True,1,208455891,0.6247613416883099,0.0620964184627458,0.562664923225564,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
182,18040,True,1,203151779,0.08152787315168757,0.0197553022817573,0.061772570869930266,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
183,35800,True,1,208504190,0.6832316687252727,0.0034889493666979353,0.6797427193585748,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
184,8552,True,1,90138609,0.8870413535905253,0.5548403726106487,0.3322009809798766,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
185,30593,True,1,204860316,0.8768057380043642,0.2526290743216324,0.6241766636827318,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
186,33671,True,1,206917816,0.8046081862914585,0.03086680566245716,0.7737413806290013,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
187,33024,True,1,90049752,0.729423749477233,0.003144635425779398,0.7262791140514536,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
188,33965,True,1,206780877,0.35582624641556004,0.05901934207465246,0.29680690434090756,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
189,37150,True,1,208791918,0.7635565882635683,0.2260186801902516,0.5375379080733167,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
190,35019,True,1,208156878,0.008167506916589363,0.008167506916589363,0.0,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
191,26059,True,1,203870569,0.537586124254607,0.2739464919913518,0.26363963226325515,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
192,30338,True,1,206460113,0.6925698628185587,0.1496949549083054,0.5428749079102533,0.40000000000000013,True,correct,ECOM,42,True,false_link,Q3
193,27364,True,1,204791586,0.9200509354306039,0.34423143867135436,0.5758194967592496,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
194,33177,True,1,207390617,0.9021877914878845,0.4652028342558407,0.43698495723204384,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
