record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
16,30602,True,1,208111280,0.04866028888870843,0.016338737023693005,0.032321551865015424,0.40000000000000013,False,missing_match,ECOM,42
17,33562,True,1,207542597,0.8724463749382533,0.02744718387667061,0.8449991910615826,0.40000000000000013,True,correct,ECOM,42
18,37182,True,1,209705774,0.7062824370545943,0.03473305296120436,0.6715493840933899,0.40000000000000013,True,correct,ECOM,42
19,37039,True,1,208504461,0.6648589261030374,0.022287415452349777,0.6425715106506876,0.40000000000000013,True,correct,ECOM,42
20,17187,True,1,202041204,0.6456448730566575,0.07457923850009943,0.5710656345565581,0.40000000000000013,True,correct,ECOM,42
21,18441,True,1,209002546,0.2570489694645293,0.0015671810937482504,0.25548178837078106,0.40000000000000013,False,missing_match,ECOM,42
22,33493,True,1,206928744,0.9348080036887579,0.0750663900007585,0.8597416136879994,0.40000000000000013,True,correct,ECOM,42
23,32280,True,1,205985718,0.16578427538043172,0.16578427538043172,0.0,0.40000000000000013,False,missing_match,ECOM,42
24,33758,True,1,207910212,0.965852639480753,0.950365182304273,0.015487457176479924,0.40000000000000013,True,correct,ECOM,42
25,37964,True,1,209310243,0.9194885136675629,0.33714059341620417,0.5823479202513587,0.40000000000000013,True,correct,ECOM,42
26,36345,True,1,204407682,0.8200855978350264,0.6347204526873879,0.18536514514763858,0.40000000000000013,True,correct,ECOM,42
27,31992,True,1,203952966,0.984582749310197,0.9047899070880541,0.07979284222214289,0.40000000000000013,True,correct,ECOM,42
28,38483,True,1,204407682,0.9299496058890373,0.7623052355693296,0.1676443703197077,0.40000000000000013,True,false_link,ECOM,42
29,35477,True,1,206359209,0.9355139659000397,0.057508402838617405,0.8780055630614223,0.40000000000000013,True,correct,ECOM,42
30,34708,True,1,208186248,0.1714169684027279,0.03500499571763582,0.1364119726850921,0.40000000000000013,False,missing_match,ECOM,42
31,34880,True,1,207929461,0.47319177044601574,0.1357895965862402,0.33740217385977556,0.40000000000000013,True,correct,ECOM,42
32,16765,True,1,204569335,0.9137921051160589,0.15163641384934815,0.7621556912667108,0.40000000000000013,True,correct,ECOM,42
33,29133,True,1,206887553,0.7484889825851306,0.010742890784505429,0.7377460918006252,0.40000000000000013,True,correct,ECOM,42
34,25813,True,1,202973389,0.14571720879514638,0.015468869223824072,0.1302483395713223,0.40000000000000013,False,missing_match,ECOM,42
35,34303,True,1,207900179,0.9638334418316775,0.5136189123243158,0.45021452950736174,0.40000000000000013,True,correct,ECOM,42
36,35485,True,1,206901613,0.8782223513844191,0.04564603485406838,0.8325763165303507,0.40000000000000013,True,correct,ECOM,42
37,19672,True,1,203088013,0.8986985815335714,0.03335319497312581,0.8653453865604456,0.40000000000000013,True,correct,ECOM,42
38,30058,True,1,209028436,0.603519051245658,0.014606004811149697,0.5889130464345083,0.40000000000000013,True,correct,ECOM,42
39,39090,True,1,208504394,0.6956793690319207,0.007812236032835858,0.6878671329990849,0.40000000000000013,True,correct,ECOM,42
40,32314,True,1,207509842,0.949618681168028,0.046626083585107295,0.9029925975829206,0.40000000000000013,True,correct,ECOM,42
41,34968,True,1,209297152,0.6784871771679298,0.08526083570950393,0.5932263414584259,0.40000000000000013,True,correct,ECOM,42
42,34864,True,1,208294717,0.8963436238307305,0.7281597826238191,0.16818384120691143,0.40000000000000013,True,correct,ECOM,42
43,37531,True,1,204226641,0.8137384118209805,0.004057602721669608,0.8096808090993108,0.40000000000000013,True,correct,ECOM,42
44,38098,True,1,209026630,0.7536846458485572,0.018917477034191783,0.7347671688143654,0.40000000000000013,True,correct,ECOM,42
45,22100,True,1,201953026,0.05381360459663495,0.04175041115059723,0.01206319344603772,0.40000000000000013,False,missing_match,ECOM,42
46,20447,True,1,90128026,0.8137814376050695,0.043978110935701205,0.7698033266693682,0.40000000000000013,True,correct,ECOM,42
47,13945,True,1,207544306,0.683402510947867,0.07115362283639001,0.6122488881114769,0.40000000000000013,True,correct,ECOM,42
48,35925,True,2,202592699,0.8133656353528679,0.03877572381834621,0.7745899115345216,0.40000000000000013,True,correct,ECOM,42
49,33908,True,1,208111903,0.21097577253061023,0.03921292324394271,0.17176284928666752,0.40000000000000013,False,missing_match,ECOM,42
50,26444,True,1,203407045,0.2665638699861401,0.09957659429239048,0.16698727569374966,0.40000000000000013,False,missing_match,ECOM,42
51,33536,True,1,206898357,0.7178783291277365,0.04095529190214203,0.6769230372255945,0.40000000000000013,True,correct,ECOM,42
52,32112,True,1,206356230,0.9100437679824173,0.44142851658894905,0.4686152513934682,0.40000000000000013,True,correct,ECOM,42
53,26622,True,1,203201062,0.869931266821562,0.13273485416059855,0.7371964126609634,0.40000000000000013,True,correct,ECOM,42
54,34361,True,1,207642497,0.26524092873167754,0.014906445472942047,0.2503344832587355,0.40000000000000013,False,missing_match,ECOM,42
55,36388,True,1,208226694,0.7928012665905249,0.057101591659880165,0.7356996749306447,0.40000000000000013,True,correct,ECOM,42
56,37310,True,1,209901965,0.8008462429017116,0.7320976425645659,0.0687486003371457,0.40000000000000013,True,false_link,ECOM,42
57,34725,True,1,207666381,0.9501315831518985,0.3952265143345064,0.5549050688173921,0.40000000000000013,True,correct,ECOM,42
58,33275,True,1,206808430,0.8350619662944242,0.09041292411257065,0.7446490421818536,0.40000000000000013,True,correct,ECOM,42
59,36906,True,1,208656495,0.16917967038885895,0.012187937053320434,0.1569917333355385,0.40000000000000013,False,missing_match,ECOM,42
60,33158,True,1,207338961,0.6781149188802227,0.1138335012387104,0.5642814176415123,0.40000000000000013,True,correct,ECOM,42
61,38826,True,1,208294970,0.5558825045189173,0.5507015596700001,0.0051809448489171794,0.40000000000000013,True,correct,ECOM,42
62,34934,True,1,208117930,0.0385946858515888,0.0385946858515888,0.0,0.40000000000000013,False,missing_match,ECOM,42
63,29574,True,1,204559209,0.9053520484684773,0.42002340304938063,0.48532864541909665,0.40000000000000013,True,correct,ECOM,42
64,36494,True,1,204740975,0.8886289642844828,0.3570350002938444,0.5315939639906384,0.40000000000000013,True,correct,ECOM,42
65,36168,True,1,208171630,0.9312162415331963,0.8444773400653868,0.08673890146780949,0.40000000000000013,True,correct,ECOM,42
66,36816,True,1,208893656,0.14080916874675065,0.12557892002866666,0.015230248718083983,0.40000000000000013,False,missing_match,ECOM,42
67,33471,True,1,208294727,0.9189560205129964,0.8052553205561398,0.11370069995685661,0.40000000000000013,True,correct,ECOM,42
68,33767,True,1,208112357,0.9194247123380271,0.8862184623034784,0.03320625003454869,0.40000000000000013,True,correct,ECOM,42
69,36249,True,1,208504437,0.15813066736076462,0.012592857107741972,0.14553781025302265,0.40000000000000013,False,missing_match,ECOM,42
70,33997,True,1,207390717,0.8566384305549658,0.6407074747259924,0.21593095582897337,0.40000000000000013,True,correct,ECOM,42
71,38388,True,1,210399777,0.7713012573821598,0.006278848792781688,0.7650224085893781,0.40000000000000013,True,correct,ECOM,42
72,34154,True,1,207390673,0.8648922282730804,0.7476913579982134,0.11720087027486703,0.40000000000000013,True,correct,ECOM,42
73,32034,True,1,10333368,0.716196363043655,0.0027648220084859096,0.713431541035169,0.40000000000000013,True,correct,ECOM,42
74,22242,True,1,203198950,0.5950684776745686,0.10730941997647642,0.4877590576980922,0.40000000000000013,True,correct,ECOM,42
75,34076,True,1,207959750,0.7054261316775474,0.2119219869243646,0.4935041447531828,0.40000000000000013,True,correct,ECOM,42
76,39054,True,1,207390496,0.04497972563429823,0.006922126594749825,0.038057599039548404,0.40000000000000013,False,missing_match,ECOM,42
77,37477,True,1,209634135,0.6228839910971786,0.5207026630139125,0.10218132808326608,0.40000000000000013,True,correct,ECOM,42
78,36864,True,1,210442350,0.920386769809857,0.5132339525590841,0.4071528172507729,0.40000000000000013,True,correct,ECOM,42
79,37462,True,1,209026638,0.6855843983721123,0.12460070662466703,0.5609836917474452,0.40000000000000013,True,correct,ECOM,42
80,28350,True,1,204206935,0.19895773145496107,0.18888303670042875,0.01007469475453232,0.40000000000000013,False,missing_match,ECOM,42
81,34280,True,1,207900177,0.8615380752804143,0.8521603872818645,0.009377687998549766,0.40000000000000013,True,correct,ECOM,42
82,21989,True,1,204274645,0.8600605265801204,0.0683156001935096,0.7917449263866109,0.40000000000000013,True,correct,ECOM,42
83,17372,True,1,10363243,0.8196229091344426,0.013655019114194587,0.805967890020248,0.40000000000000013,True,correct,ECOM,42
84,35277,True,1,208085253,0.8851209303561536,0.2233445781670898,0.6617763521890638,0.40000000000000013,True,correct,ECOM,42
85,31273,True,1,203086857,0.9408567338721142,0.12444298218422521,0.816413751687889,0.40000000000000013,True,correct,ECOM,42
86,35024,True,1,210462233,0.007535598418518401,0.006612486126949616,0.000923112291568785,0.40000000000000013,False,missing_match,ECOM,42
87,32560,True,1,207540310,0.6283464467254108,0.29963203273327926,0.3287144139921316,0.40000000000000013,True,correct,ECOM,42
88,38939,True,1,204823067,0.32651930347807884,0.04178024963824378,0.28473905383983505,0.40000000000000013,False,missing_match,ECOM,42
89,11801,True,1,210239335,0.2812866588513651,0.14118863792825292,0.1400980209231122,0.40000000000000013,False,missing_match,ECOM,42
90,37139,True,1,208893658,0.29887089475452433,0.020668664455481375,0.27820223029904295,0.40000000000000013,False,missing_match,ECOM,42
91,24346,True,1,208972043,0.681271352518879,0.0066408407852178485,0.6746305117336612,0.40000000000000013,True,correct,ECOM,42
92,33582,True,1,207388758,0.6094086550585293,0.5282606886640183,0.08114796639451094,0.40000000000000013,True,correct,ECOM,42
93,33157,True,1,207390654,0.7353497463189352,0.1559275331557357,0.5794222131631995,0.40000000000000013,True,correct,ECOM,42
94,31373,True,1,208455791,0.8526919001622043,0.8416168799417918,0.011075020220412513,0.40000000000000013,True,correct,ECOM,42
95,38619,True,1,202985806,0.9186377288109187,0.11615967042701932,0.8024780583838993,0.40000000000000013,True,correct,ECOM,42
96,36969,True,1,203474227,0.03959033068573417,0.006763096130337881,0.03282723455539629,0.40000000000000013,False,missing_match,ECOM,42
97,33431,True,1,207390644,0.345701201045468,0.00987190457206884,0.33582929647339915,0.40000000000000013,False,missing_match,ECOM,42
98,21182,True,1,202486964,0.5886929910942716,0.020128707904310043,0.5685642831899616,0.40000000000000013,True,correct,ECOM,42
99,25857,True,1,202870172,0.4874575175332693,0.16031027698484157,0.32714724054842775,0.40000000000000013,True,false_link,ECOM,42
100,33998,True,1,208112354,0.9028368851375976,0.6199107315772883,0.28292615356030937,0.40000000000000013,True,correct,ECOM,42
101,35981,True,1,207539418,0.9585928160496352,0.0061550234247925726,0.9524377926248426,0.40000000000000013,True,correct,ECOM,42
102,37646,True,1,209122918,0.4533736154222805,0.09995587357219517,0.35341774185008534,0.40000000000000013,True,correct,ECOM,42
103,38173,True,1,210441817,0.6362123193220942,0.05696966364028678,0.5792426556818074,0.40000000000000013,True,correct,ECOM,42
104,30708,True,1,205083947,0.8517451173401929,0.023306203054696002,0.8284389142854969,0.40000000000000013,True,correct,ECOM,42
105,34096,True,1,207642358,0.8913396357553133,0.10051327689050649,0.7908263588648068,0.40000000000000013,True,correct,ECOM,42
106,33726,True,1,207993409,0.5842611611713774,0.14485249161314825,0.4394086695582291,0.40000000000000013,True,correct,ECOM,42
107,16741,True,1,201959840,0.9202443494641321,0.12732949342279815,0.7929148560413339,0.40000000000000013,True,correct,ECOM,42
108,36123,True,1,208504432,0.7217773949038417,0.22596529188104808,0.49581210302279366,0.40000000000000013,True,correct,ECOM,42
109,34944,True,1,208042977,0.8371395453675204,0.10392196507470879,0.7332175802928117,0.40000000000000013,True,correct,ECOM,42
110,34465,True,1,209890796,0.3682515566738575,0.0047778766739271766,0.36347367999993035,0.40000000000000013,False,missing_match,ECOM,42
111,37872,True,1,210190818,0.5175647665179411,0.0034984150928862577,0.5140663514250549,0.40000000000000013,True,correct,ECOM,42
112,18960,True,1,202067544,0.5103934182061498,0.0197599682749114,0.4906334499312384,0.40000000000000013,True,correct,ECOM,42
113,37915,True,1,207465595,0.7613380820298422,0.26839694185795127,0.49294114017189095,0.40000000000000013,True,correct,ECOM,42
114,7936,True,1,90104307,0.3778159469105689,0.07677236486162499,0.30104358204894394,0.40000000000000013,False,missing_match,ECOM,42
115,35033,True,1,208156878,0.041868762608473,0.041868762608473,0.0,0.40000000000000013,False,missing_match,ECOM,42
116,26617,True,1,201692705,0.14281807947927627,0.01669855882219621,0.12611952065708007,0.40000000000000013,False,missing_match,ECOM,42
117,30603,True,1,202755491,0.03565606746030344,0.018444788874741738,0.017211278585561703,0.40000000000000013,False,missing_match,ECOM,42
118,27137,True,1,204049780,0.7545486353139355,0.16250031844411028,0.5920483168698252,0.40000000000000013,True,correct,ECOM,42
119,29612,True,1,202870448,0.19643953761982474,0.12335002325174023,0.07308951436808452,0.40000000000000013,False,missing_match,ECOM,42
120,36450,True,1,209393872,0.8572573961511779,0.13537983298712986,0.721877563164048,0.40000000000000013,True,correct,ECOM,42
121,27479,True,1,10351869,0.9596919568526893,0.005938030275922527,0.9537539265767667,0.40000000000000013,True,correct,ECOM,42
122,28175,True,1,204318286,0.8116886380230958,0.5454771634030898,0.26621147462000594,0.40000000000000013,True,correct,ECOM,42
123,33690,True,1,207391431,0.9691242699091412,0.0874005867680348,0.8817236831411064,0.40000000000000013,True,correct,ECOM,42
124,33439,True,1,207464920,0.9371683692262464,0.9171934552630808,0.01997491396316553,0.40000000000000013,True,correct,ECOM,42
125,20466,True,1,203185276,0.48107189576503895,0.0331623100438527,0.4479095857211862,0.40000000000000013,True,false_link,ECOM,42
126,19604,True,1,203025446,0.8994627840810269,0.40023377883638556,0.4992290052446413,0.40000000000000013,True,correct,ECOM,42
127,33280,True,1,206808434,0.9436593029508644,0.6616976056293528,0.28196169732151166,0.40000000000000013,True,correct,ECOM,42
128,38468,True,1,210435432,0.6910774567997031,0.007574041819055985,0.6835034149806472,0.40000000000000013,True,correct,ECOM,42
129,36149,True,1,207907550,0.34732474884525855,0.20426817761791977,0.14305657122733878,0.40000000000000013,False,missing_match,ECOM,42
130,35012,True,1,207900343,0.478608667684794,0.4149986627175363,0.06361000496725766,0.40000000000000013,True,false_link,ECOM,42
131,38231,True,1,201744288,0.8920971250748098,0.07373985243852728,0.8183572726362824,0.40000000000000013,True,correct,ECOM,42
132,29758,True,1,203185276,0.05693691370389281,0.02588669503964837,0.03105021866424444,0.40000000000000013,False,missing_match,ECOM,42
133,24153,True,1,208715855,0.705380547242821,0.023063345937626115,0.6823172013051948,0.40000000000000013,True,correct,ECOM,42
134,35467,True,1,201699873,0.8611297943949061,0.017338591668036814,0.8437912027268692,0.40000000000000013,True,correct,ECOM,42
135,35694,True,1,208184891,0.8240064917397092,0.7604874206251951,0.06351907111451405,0.40000000000000013,True,correct,ECOM,42
136,35018,True,1,207900343,0.5652704737733677,0.23508091167755832,0.3301895620958094,0.40000000000000013,True,correct,ECOM,42
137,38726,True,1,204080936,0.5441853661936934,0.01845084009573369,0.5257345260979597,0.40000000000000013,True,correct,ECOM,42
138,33044,True,1,203514305,0.2858576440100558,0.02397328136277651,0.2618843626472793,0.40000000000000013,False,missing_match,ECOM,42
139,19112,True,1,90148541,0.8898154742768507,0.12405395467787578,0.7657615195989749,0.40000000000000013,True,correct,ECOM,42
140,33804,True,1,206575951,0.8249722928014797,0.05632365394446244,0.7686486388570172,0.40000000000000013,True,correct,ECOM,42
141,27182,True,1,206481908,0.16475285669448927,0.009729849239744723,0.15502300745474457,0.40000000000000013,False,missing_match,ECOM,42
142,37231,True,1,209114390,0.7776139979686211,0.012082511503371026,0.76553148646525,0.40000000000000013,True,correct,ECOM,42
143,33377,True,1,10346525,0.9374463363932491,0.18998999251402895,0.7474563438792202,0.40000000000000013,True,correct,ECOM,42
144,36023,True,1,202451162,0.7647455271712388,0.27082176692683,0.49392376024440876,0.40000000000000013,True,correct,ECOM,42
145,15046,True,1,209297200,0.8141711690949998,0.08157646691585525,0.7325947021791445,0.40000000000000013,True,correct,ECOM,42
146,13701,True,1,90108521,0.8351512733906737,0.6663997070909911,0.1687515662996827,0.40000000000000013,True,correct,ECOM,42
147,38644,True,1,208344063,0.15928656013568537,0.004754942396361606,0.15453161773932378,0.40000000000000013,False,missing_match,ECOM,42
148,23864,True,1,204636071,0.5775437945813601,0.004456917880243763,0.5730868767011164,0.40000000000000013,True,correct,ECOM,42
149,17067,True,1,90140498,0.8795162852875532,0.03423766744485183,0.8452786178427014,0.40000000000000013,True,correct,ECOM,42
150,36367,True,1,208464207,0.07258732982243223,0.02209682014765048,0.05049050967478175,0.40000000000000013,False,missing_match,ECOM,42
151,29029,True,1,204679142,0.8732693643285038,0.012197961834173475,0.8610714024943303,0.40000000000000013,True,correct,ECOM,42
152,37210,True,1,209656961,0.7597311396686525,0.27108475028011414,0.4886463893885383,0.40000000000000013,True,correct,ECOM,42
153,34007,True,1,207660497,0.9657589199496368,0.7784030263454195,0.18735589360421734,0.40000000000000013,True,correct,ECOM,42
154,32416,True,1,205664913,0.7618691704337396,0.028913397489126344,0.7329557729446132,0.40000000000000013,True,correct,ECOM,42
155,5644,True,1,203023505,0.8903567726997812,0.14319285334357362,0.7471639193562076,0.40000000000000013,True,correct,ECOM,42
156,29933,True,1,202139765,0.6498069420991127,0.06214000529576317,0.5876669368033496,0.40000000000000013,True,correct,ECOM,42
157,29827,True,1,205664966,0.08272082233294781,0.03446445182531861,0.048256370507629195,0.40000000000000013,False,missing_match,ECOM,42
158,38751,True,1,204389692,0.6662747391206134,0.025582382640499883,0.6406923564801136,0.40000000000000013,True,correct,ECOM,42
159,34697,True,1,206783262,0.9353919687342906,0.07384080341638458,0.8615511653179061,0.40000000000000013,True,correct,ECOM,42
160,37311,True,1,209901965,0.9105028377854234,0.8473993058957162,0.06310353188970719,0.40000000000000013,True,false_link,ECOM,42
161,35415,True,1,206827757,0.8446936942031508,0.3448600001876541,0.49983369401549665,0.40000000000000013,True,correct,ECOM,42
162,33612,True,1,207506250,0.5884511392468205,0.0095089634519953,0.5789421757948252,0.40000000000000013,True,correct,ECOM,42
163,17220,True,1,207899814,0.016873779236676784,0.007526710832516955,0.009347068404159829,0.40000000000000013,False,missing_match,ECOM,42
164,17653,True,1,207667994,0.028853799725670655,0.018936628679552356,0.009917171046118299,0.40000000000000013,False,missing_match,ECOM,42
165,33053,True,1,10221960,0.9535148524791587,0.2166346250102348,0.7368802274689239,0.40000000000000013,True,correct,ECOM,42
166,31284,True,1,204049534,0.47579793325246117,0.010983979913771579,0.4648139533386896,0.40000000000000013,True,correct,ECOM,42
167,21175,True,1,10412788,0.9324344978975849,0.3644753263375636,0.5679591715600214,0.40000000000000013,True,correct,ECOM,42
168,25670,True,1,203389465,0.3729256521407065,0.0347750041524299,0.3381506479882766,0.40000000000000013,False,missing_match,ECOM,42
169,34125,True,2,203165921,0.8592523561509985,0.8166417780355604,0.042610578115438114,0.40000000000000013,True,correct,ECOM,42
170,30594,True,1,202139765,0.18468139486017782,0.08130851324562861,0.1033728816145492,0.40000000000000013,False,missing_match,ECOM,42
171,38782,True,1,210566840,0.9311612116080019,0.007572198194211865,0.9235890134137901,0.40000000000000013,True,correct,ECOM,42
172,34003,True,1,207637777,0.9638312014236982,0.686672759811974,0.2771584416117242,0.40000000000000013,True,correct,ECOM,42
173,33763,True,1,208112356,0.908811187852189,0.8777824193351317,0.03102876851705727,0.40000000000000013,True,correct,ECOM,42
174,28137,True,1,204254634,0.8501581717324759,0.07982945860815553,0.7703287131243204,0.40000000000000013,True,correct,ECOM,42
175,28138,True,1,204327516,0.8001686614591563,0.21053810916543886,0.5896305522937175,0.40000000000000013,True,correct,ECOM,42
176,33160,True,1,207390655,0.6868166061705921,0.0680202146137498,0.6187963915568424,0.40000000000000013,True,correct,ECOM,42
177,32878,True,1,204219387,0.7071014761844306,0.4550389364398884,0.25206253974454224,0.40000000000000013,True,correct,ECOM,42
178,33640,True,1,206928606,0.9072050108524408,0.02231893175065082,0.88488607910179,0.40000000000000013,True,correct,ECOM,42
179,27186,True,1,208464825,0.08214500320829465,0.08056368905355413,0.0015813141547405263,0.40000000000000013,False,missing_match,ECOM,42
180,17906,True,1,204274644,0.8599513940286095,0.06772959955240791,0.7922217944762017,0.40000000000000013,True,correct,ECOM,42
181,29816,True,1,208455891,0.6164874171839705,0.05237121119211703,0.5641162059918534,0.40000000000000013,True,correct,ECOM,42
182,18040,True,1,203151779,0.07003937022826419,0.015776335744939318,0.05426303448332487,0.40000000000000013,False,missing_match,ECOM,42
183,35800,True,1,208504190,0.6779968368671567,0.022723464316229253,0.6552733725509274,0.40000000000000013,True,correct,ECOM,42
184,8552,True,1,90138609,0.8901845237932664,0.540677747256572,0.3495067765366944,0.40000000000000013,True,correct,ECOM,42
185,30593,True,1,204860316,0.8796258275497525,0.2310258388657646,0.6485999886839879,0.40000000000000013,True,correct,ECOM,42
186,33671,True,1,206917816,0.8025330192631462,0.024980043742011456,0.7775529755211348,0.40000000000000013,True,correct,ECOM,42
187,33024,True,1,90049752,0.7242875648686428,0.006042340191706489,0.7182452246769363,0.40000000000000013,True,correct,ECOM,42
188,33965,True,1,206780877,0.3327710855882465,0.049427438220685786,0.2833436473675607,0.40000000000000013,False,missing_match,ECOM,42
189,37150,True,1,208791918,0.7621506803549237,0.2069376794985911,0.5552130008563326,0.40000000000000013,True,correct,ECOM,42
190,35019,True,1,206462228,0.008510001625335054,0.006711070176258507,0.001798931449076547,0.40000000000000013,False,missing_match,ECOM,42
191,26059,True,1,203870569,0.5243338707557008,0.2540794009975755,0.27025446975812534,0.40000000000000013,True,correct,ECOM,42
192,30338,True,1,206460113,0.6878501285146349,0.13351679921166046,0.5543333293029744,0.40000000000000013,True,correct,ECOM,42
193,27364,True,1,204791586,0.9232856359968221,0.32487592834003065,0.5984097076567915,0.40000000000000013,True,correct,ECOM,42
194,33177,True,1,207390617,0.905232006324123,0.44834044578182386,0.4568915605422992,0.40000000000000013,True,correct,ECOM,42
195,29829,True,1,208715736,0.14639231013508716,0.016754824758849797,0.12963748537623737,0.40000000000000013,False,missing_match,ECOM,42
196,38574,True,1,210190784,0.18342077844998714,0.12058349627380292,0.06283728217618421,0.40000000000000013,False,missing_match,ECOM,42
197,38507,True,1,206181767,0.9288248717064498,0.009427817937690732,0.919397053768759,0.40000000000000013,True,correct,ECOM,42
198,36451,True,1,208237792,0.08617648458404065,0.05249513363311736,0.03368135095092329,0.40000000000000013,False,missing_match,ECOM,42
199,36761,True,1,208453648,0.9459227917522617,0.08138424025515266,0.864538551497109,0.40000000000000013,True,correct,ECOM,42
200,27840,True,1,203379249,0.33816634118347216,0.12477321070391416,0.213393130479558,0.40000000000000013,False,missing_match,ECOM,42
201,38492,True,1,206725966,0.7426764871691343,0.013800970558481378,0.7288755166106529,0.40000000000000013,True,correct,ECOM,42
202,31014,True,1,205777541,0.2652958806132587,0.09031841571737836,0.17497746489588034,0.40000000000000013,False,missing_match,ECOM,42
203,4696,True,1,90049928,0.8488117746416503,0.030098266522547632,0.8187135081191026,0.40000000000000013,True,correct,ECOM,42
204,33537,True,1,206898358,0.79854777012391,0.17797004808299066,0.6205777220409193,0.40000000000000013,True,correct,ECOM,42
205,35183,True,1,208117918,0.8134710784539677,0.7490818367045017,0.06438924174946603,0.40000000000000013,True,false_link,ECOM,42
206,36053,True,1,90141687,0.9756150092369357,0.1397186330159871,0.8358963762209486,0.40000000000000013,True,correct,ECOM,42
207,36861,True,1,210442348,0.9279739413094955,0.5891938001270042,0.33878014118249133,0.40000000000000013,True,correct,ECOM,42
208,38550,True,1,207978102,0.1438141921022148,0.14023141852669085,0.0035827735755239454,0.40000000000000013,False,missing_match,ECOM,42
209,30219,True,1,207910337,0.915710222096734,0.025130495065886965,0.8905797270308471,0.40000000000000013,True,correct,ECOM,42
210,33653,True,1,207391014,0.7674740621142084,0.3859288819213821,0.38154518019282635,0.40000000000000013,True,correct,ECOM,42
211,36383,True,1,208226699,0.1265573686871453,0.0897732054064976,0.036784163280647694,0.40000000000000013,False,missing_match,ECOM,42
212,37196,True,1,209656956,0.9074830508899452,0.025848260199424745,0.8816347906905204,0.40000000000000013,True,correct,ECOM,42
213,35334,True,1,208504396,0.9121339621199409,0.24757902912912583,0.6645549329908151,0.40000000000000013,True,correct,ECOM,42
214,32625,True,2,201935116,0.8025854387318377,0.1344046955968931,0.6681807431349447,0.40000000000000013,True,correct,ECOM,42
215,29072,True,1,208456130,0.6284736258482698,0.012652802167746325,0.6158208236805235,0.40000000000000013,True,correct,ECOM,42
216,38327,True,1,207390671,0.9366047247143114,0.06582928000129087,0.8707754447130206,0.40000000000000013,True,correct,ECOM,42
217,34395,True,1,206362749,0.2439749033184081,0.029946087213647585,0.21402881610476052,0.40000000000000013,False,missing_match,ECOM,42
218,34610,True,1,207543191,0.8198312646512846,0.27661069533989313,0.5432205693113915,0.40000000000000013,True,correct,ECOM,42
219,36931,True,1,208370418,0.8370896407669932,0.24308047463671073,0.5940091661302824,0.40000000000000013,True,correct,ECOM,42
220,34135,True,1,207900170,0.9234181573203748,0.3016819956841496,0.6217361616362251,0.40000000000000013,True,correct,ECOM,42
221,30951,True,1,205599985,0.36403924893216094,0.23091992870962574,0.1331193202225352,0.40000000000000013,False,missing_match,ECOM,42
222,36471,True,1,209208661,0.8958934596196491,0.10060948342688888,0.7952839761927601,0.40000000000000013,True,correct,ECOM,42
223,30158,True,1,204937142,0.1932864384757807,0.05292661404835675,0.14035982442742395,0.40000000000000013,False,missing_match,ECOM,42
224,29950,True,1,204559209,0.7278535239855376,0.5784562911420047,0.1493972328435329,0.40000000000000013,True,false_link,ECOM,42
