record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
20,36722,True,1,209656935,0.8566529346035161,0.05941280814340322,0.7972401264601129,0.3500000000000001,True,correct,ECOM,44
21,16669,True,1,90148258,0.9146281167587811,0.3153531191583234,0.5992749976004577,0.3500000000000001,True,false_link,ECOM,44
22,16668,True,1,90148258,0.9622382110366995,0.20828176756025643,0.7539564434764431,0.3500000000000001,True,correct,ECOM,44
23,35810,True,1,10326220,0.9001450053059676,0.007591986867320416,0.8925530184386472,0.3500000000000001,True,correct,ECOM,44
24,22798,True,1,202143942,0.31327306789039894,0.004256119872724777,0.30901694801767415,0.3500000000000001,False,missing_match,ECOM,44
25,32882,True,1,204563949,0.449829185208076,0.02904700615345067,0.42078217905462534,0.3500000000000001,True,correct,ECOM,44
26,22729,True,1,202473822,0.42231781672081925,0.011687290827555246,0.410630525893264,0.3500000000000001,True,correct,ECOM,44
27,33562,True,1,207542597,0.9194401583889963,0.06942883841306846,0.8500113199759278,0.3500000000000001,True,correct,ECOM,44
28,30203,True,1,208156275,0.3910567015407551,0.00878518008303413,0.382271521457721,0.3500000000000001,True,correct,ECOM,44
29,28137,True,1,204254634,0.8763185366832708,0.08744973462952656,0.7888688020537442,0.3500000000000001,True,correct,ECOM,44
30,27091,True,1,203136113,0.031948875959448134,0.002795436151489006,0.029153439807959126,0.3500000000000001,False,missing_match,ECOM,44
31,30585,True,1,204206934,0.2812336066355331,0.10603796631550043,0.17519564032003265,0.3500000000000001,False,missing_match,ECOM,44
32,32688,True,1,208033808,0.5870460648878044,0.04969478541058158,0.5373512794772228,0.3500000000000001,True,correct,ECOM,44
33,27719,True,1,203379237,0.879037916057046,0.06969662737802741,0.8093412886790186,0.3500000000000001,True,correct,ECOM,44
34,10102,True,1,90106210,0.8542503427279321,0.7669458132853332,0.08730452944259892,0.3500000000000001,True,correct,ECOM,44
35,35663,True,1,207536226,0.944963679036055,0.825817833874552,0.11914584516150306,0.3500000000000001,True,correct,ECOM,44
36,34125,True,2,203165921,0.8466342781887874,0.7999569624420306,0.04667731574675682,0.3500000000000001,True,correct,ECOM,44
37,17906,True,1,204274644,0.9023515033922587,0.09450558312037811,0.8078459202718805,0.3500000000000001,True,correct,ECOM,44
38,36906,True,1,208656495,0.17183577505772643,0.01266551301624613,0.1591702620414803,0.3500000000000001,False,missing_match,ECOM,44
39,13954,True,1,90128649,0.8868835251621237,0.7398340217416635,0.1470495034204602,0.3500000000000001,True,correct,ECOM,44
40,32193,True,1,205809367,0.8770503495715753,0.13537518915305796,0.7416751604185174,0.3500000000000001,True,correct,ECOM,44
41,11801,True,1,210239335,0.15425129676588706,0.05412018398478055,0.10013111278110651,0.3500000000000001,False,missing_match,ECOM,44
42,16000,True,1,208226457,0.8361926931797554,0.13029040443365708,0.7059022887460984,0.3500000000000001,True,correct,ECOM,44
43,10101,True,1,90106210,0.8194996272275503,0.8063803925651245,0.013119234662425816,0.3500000000000001,True,false_link,ECOM,44
44,38873,True,1,210399907,0.4661551341227566,0.012233015461146836,0.45392211866160975,0.3500000000000001,True,correct,ECOM,44
45,36388,True,1,208226694,0.8239103377079833,0.020901460862334777,0.8030088768456485,0.3500000000000001,True,correct,ECOM,44
46,20450,True,1,209122921,0.011984352659543725,0.006957030918955888,0.005027321740587837,0.3500000000000001,False,missing_match,ECOM,44
47,34883,True,1,207929461,0.4717012932773609,0.10459516260030627,0.3671061306770546,0.3500000000000001,True,false_link,ECOM,44
48,33563,True,1,207388760,0.6435926913309444,0.24837016093322564,0.3952225303977188,0.3500000000000001,True,correct,ECOM,44
49,32664,True,1,208409785,0.26386846059382085,0.17959132480813902,0.08427713578568183,0.3500000000000001,False,missing_match,ECOM,44
50,38452,True,1,208226470,0.9512975961076928,0.025762211216814993,0.9255353848908778,0.3500000000000001,True,correct,ECOM,44
51,22727,True,1,202619749,0.10571064421004972,0.05402869605946686,0.05168194815058286,0.3500000000000001,False,missing_match,ECOM,44
52,37686,True,1,208893667,0.6505776211580299,0.05039469386708043,0.6001829272909495,0.3500000000000001,True,correct,ECOM,44
53,23658,True,1,203065730,0.4110178618692383,0.009335074326991145,0.4016827875422471,0.3500000000000001,True,correct,ECOM,44
54,36149,True,1,207907550,0.3019089619534613,0.16461936383338888,0.1372895981200724,0.3500000000000001,False,missing_match,ECOM,44
55,34349,True,1,207660498,0.9776006717500015,0.07787382338255079,0.8997268483674508,0.3500000000000001,True,correct,ECOM,44
56,25902,True,1,202479411,0.6852376994693068,0.03852694133217282,0.646710758137134,0.3500000000000001,True,correct,ECOM,44
57,24493,True,1,202900030,0.4349194008001226,0.3138836014345439,0.12103579936557868,0.3500000000000001,True,correct,ECOM,44
58,19604,True,1,203025446,0.9101237822709803,0.42184862578375054,0.4882751564872298,0.3500000000000001,True,correct,ECOM,44
59,37468,True,1,209310241,0.8053301349886082,0.0636404907542154,0.7416896442343928,0.3500000000000001,True,correct,ECOM,44
60,38507,True,1,206181767,0.9221857985615852,0.019708180391453084,0.9024776181701322,0.3500000000000001,True,correct,ECOM,44
61,37934,True,1,208710844,0.7879752734328621,0.3899099611021006,0.39806531233076153,0.3500000000000001,True,correct,ECOM,44
62,33922,True,1,207925432,0.7758155936899761,0.41323556232882247,0.36258003136115363,0.3500000000000001,True,correct,ECOM,44
63,31020,True,1,205835447,0.898337993702963,0.1772728047794028,0.7210651889235602,0.3500000000000001,True,correct,ECOM,44
64,29272,True,1,203900792,0.18375809877317822,0.03912599285297857,0.14463210592019965,0.3500000000000001,False,missing_match,ECOM,44
65,37139,True,1,208893658,0.3642397493230724,0.026552572234200725,0.3376871770888717,0.3500000000000001,True,correct,ECOM,44
66,35231,True,1,204792885,0.06672392672585246,0.058424455882442834,0.00829947084340963,0.3500000000000001,False,missing_match,ECOM,44
67,37589,True,1,90146847,0.03825568901947598,0.030352361649670808,0.00790332736980517,0.3500000000000001,False,missing_match,ECOM,44
68,24346,True,1,208972043,0.6710259740441085,0.010086692577299513,0.6609392814668089,0.3500000000000001,True,correct,ECOM,44
69,9314,True,1,90138520,0.5813830908591752,0.04711389082049599,0.5342692000386792,0.3500000000000001,True,correct,ECOM,44
70,35332,True,1,208504422,0.7050214794826902,0.17887640908402141,0.5261450703986688,0.3500000000000001,True,correct,ECOM,44
71,23686,True,1,10333848,0.899614228136896,0.20904974174504007,0.6905644863918559,0.3500000000000001,True,correct,ECOM,44
72,38346,True,1,208167531,0.9364447036504646,0.15926520023175095,0.7771795034187137,0.3500000000000001,True,correct,ECOM,44
73,33273,True,1,206808432,0.6328535297541216,0.09797093052539098,0.5348825992287306,0.3500000000000001,True,correct,ECOM,44
74,36635,True,1,208409750,0.06769626430856569,0.06176160500750629,0.0059346593010594015,0.3500000000000001,False,missing_match,ECOM,44
75,34553,True,1,204793356,0.9283305119119731,0.04376615021803621,0.8845643616939369,0.3500000000000001,True,correct,ECOM,44
76,552,True,1,90132241,0.7689396441980132,0.10447967469660634,0.6644599695014068,0.3500000000000001,True,correct,ECOM,44
77,32488,True,1,206179525,0.386933852917072,0.14177838813826846,0.24515546477880354,0.3500000000000001,True,correct,ECOM,44
78,23864,True,1,204636071,0.6466558355605149,0.009137642983952095,0.6375181925765627,0.3500000000000001,True,correct,ECOM,44
79,36859,True,1,210399849,0.8432589649438447,0.03262593022276433,0.8106330347210804,0.3500000000000001,True,correct,ECOM,44
80,27810,True,1,204563770,0.7639370382280541,0.5735659301807235,0.1903711080473306,0.3500000000000001,True,correct,ECOM,44
81,33931,True,1,207391017,0.9640995048892275,0.48368068881152165,0.4804188160777058,0.3500000000000001,True,correct,ECOM,44
82,34174,True,1,205817784,0.7708323303404089,0.012943818393487828,0.7578885119469211,0.3500000000000001,True,correct,ECOM,44
83,28304,True,1,203405814,0.769113700876123,0.007415545448100987,0.761698155428022,0.3500000000000001,True,correct,ECOM,44
84,20447,True,1,90128026,0.7624698497656303,0.06365213231611247,0.6988177174495178,0.3500000000000001,True,correct,ECOM,44
85,34961,True,1,204792885,0.08874104470611283,0.052108987714087576,0.03663205699202525,0.3500000000000001,False,missing_match,ECOM,44
86,580,True,1,202812620,0.24552495576227576,0.009749727289310539,0.23577522847296523,0.3500000000000001,False,missing_match,ECOM,44
87,35680,True,1,208156276,0.8753694306513757,0.014758518533857222,0.8606109121175185,0.3500000000000001,True,correct,ECOM,44
88,26805,True,1,203900180,0.779251708976566,0.08108835471745578,0.6981633542591102,0.3500000000000001,True,correct,ECOM,44
89,32990,True,1,206928604,0.2956969851474177,0.06705443427904034,0.22864255086837737,0.3500000000000001,False,missing_match,ECOM,44
90,5644,True,1,203023505,0.9147482597001112,0.0574364288959373,0.857311830804174,0.3500000000000001,True,correct,ECOM,44
91,36636,True,1,206783256,0.830758479138036,0.497581974123267,0.33317650501476903,0.3500000000000001,True,correct,ECOM,44
92,14070,True,1,203915639,0.011006645009132137,0.010017945214848372,0.0009886997942837646,0.3500000000000001,False,missing_match,ECOM,44
93,33595,True,1,208294724,0.8264454525573011,0.5751410939597404,0.2513043585975606,0.3500000000000001,True,false_link,ECOM,44
94,32384,True,1,202989028,0.6375337832515678,0.03932651918820868,0.5982072640633591,0.3500000000000001,True,correct,ECOM,44
95,36027,True,1,203396159,0.8527391620102143,0.3137384320981894,0.5390007299120249,0.3500000000000001,True,correct,ECOM,44
96,33948,True,1,207391018,0.8696190223737074,0.043900112277979984,0.8257189100957274,0.3500000000000001,True,correct,ECOM,44
97,34905,True,1,207514568,0.874651117655044,0.055472048753563055,0.819179068901481,0.3500000000000001,True,correct,ECOM,44
98,18087,True,1,203150909,0.61570357916836,0.04264673353903152,0.5730568456293286,0.3500000000000001,True,correct,ECOM,44
99,18567,True,1,208456203,0.6058638067561829,0.16547881834229555,0.44038498841388735,0.3500000000000001,True,correct,ECOM,44
100,32906,True,1,203324965,0.3032194136672466,0.2402826004157049,0.06293681325154168,0.3500000000000001,False,missing_match,ECOM,44
101,33263,True,1,208105573,0.24520073985792532,0.014579083792698243,0.23062165606522708,0.3500000000000001,False,missing_match,ECOM,44
102,14061,True,1,203025423,0.9441266694558496,0.013341523314669661,0.9307851461411799,0.3500000000000001,True,correct,ECOM,44
103,38781,True,1,207920831,0.36765991707399387,0.008127742543340248,0.3595321745306536,0.3500000000000001,True,correct,ECOM,44
104,38468,True,1,210435432,0.7202285371285895,0.0034110867450617526,0.7168174503835277,0.3500000000000001,True,correct,ECOM,44
105,31374,True,1,208455792,0.8956952181882302,0.8787297918908841,0.016965426297346098,0.3500000000000001,True,correct,ECOM,44
106,37145,True,1,208941079,0.6491440593817137,0.2068287194817536,0.4423153398999601,0.3500000000000001,True,false_link,ECOM,44
107,34130,True,2,207900174,0.953679157563799,0.11828164700235017,0.8353975105614488,0.3500000000000001,True,correct,ECOM,44
108,27985,True,1,204740191,0.3552149405003139,0.01599240307805386,0.33922253742226,0.3500000000000001,True,correct,ECOM,44
109,29304,True,1,206901618,0.062127431028194326,0.030784238657365307,0.03134319237082902,0.3500000000000001,False,missing_match,ECOM,44
110,35990,True,1,204049431,0.41466333038408704,0.036381105935868636,0.3782822244482184,0.3500000000000001,True,correct,ECOM,44
111,37322,True,1,209307663,0.9058737391264913,0.034737810713558054,0.8711359284129332,0.3500000000000001,True,correct,ECOM,44
112,35981,True,1,207539418,0.961406031117951,0.005738735515950834,0.9556672956020001,0.3500000000000001,True,correct,ECOM,44
113,24386,True,1,203340101,0.5431047105505601,0.19453686542691404,0.348567845123646,0.3500000000000001,True,correct,ECOM,44
114,33966,True,1,205561996,0.013078467044770142,0.007346677069690004,0.005731789975080138,0.3500000000000001,False,missing_match,ECOM,44
115,35014,True,1,208117937,0.2120717977614017,0.2120717977614017,0.0,0.3500000000000001,False,missing_match,ECOM,44
116,37211,True,1,209310260,0.5789787247467635,0.07824527705800062,0.5007334476887628,0.3500000000000001,True,correct,ECOM,44
117,37606,True,1,10353206,0.9795550275558427,0.7286081336867892,0.25094689386905344,0.3500000000000001,True,correct,ECOM,44
118,29823,True,1,204792884,0.9027213138532164,0.40348805116449765,0.49923326268871876,0.3500000000000001,True,correct,ECOM,44
119,35987,True,1,207464939,0.45915661649063627,0.021379949844115464,0.4377766666465208,0.3500000000000001,True,correct,ECOM,44
120,31284,True,1,204049534,0.34776991115107136,0.010858615730713003,0.33691129542035836,0.3500000000000001,False,missing_match,ECOM,44
121,33532,True,1,204071217,0.6808498621407075,0.06092360954319973,0.6199262525975078,0.3500000000000001,True,correct,ECOM,44
122,34009,True,1,207595882,0.974424454568859,0.6980674969722235,0.2763569575966355,0.3500000000000001,True,correct,ECOM,44
123,37808,True,1,204740188,0.7701120953800527,0.4314865121188533,0.33862558326119935,0.3500000000000001,True,correct,ECOM,44
124,6742,True,1,202845629,0.8894543633836742,0.04615912802283579,0.8432952353608384,0.3500000000000001,True,correct,ECOM,44
125,35388,True,1,208294724,0.8171558293655304,0.5168078691940147,0.30034796017151577,0.3500000000000001,True,correct,ECOM,44
126,23325,True,2,202456903,0.8642812308748107,0.014648839188822253,0.8496323916859885,0.3500000000000001,True,correct,ECOM,44
127,38767,True,1,204154429,0.9292405259486296,0.02415744974898364,0.905083076199646,0.3500000000000001,True,correct,ECOM,44
128,34976,True,1,208504300,0.926060760001911,0.275661289716271,0.6503994702856399,0.3500000000000001,True,correct,ECOM,44
129,27391,True,1,204791643,0.886892887101636,0.0630250306244584,0.8238678564771776,0.3500000000000001,True,correct,ECOM,44
130,36022,True,1,208226697,0.060584243046055065,0.039441346466027406,0.02114289658002766,0.3500000000000001,False,missing_match,ECOM,44
131,37803,True,1,207875395,0.9279464973403687,0.8714455461528157,0.05650095118755305,0.3500000000000001,True,correct,ECOM,44
132,23651,True,1,202784323,0.7540114762020795,0.022784897493740925,0.7312265787083386,0.3500000000000001,True,correct,ECOM,44
133,35175,True,1,204792876,0.01662107365204549,0.01517453776932604,0.0014465358827194501,0.3500000000000001,False,missing_match,ECOM,44
134,34719,True,1,207543188,0.7266655124000195,0.03473587287706802,0.6919296395229515,0.3500000000000001,True,correct,ECOM,44
135,22100,True,1,201953026,0.1335058928590212,0.05138148588901765,0.08212440697000356,0.3500000000000001,False,missing_match,ECOM,44
136,27857,True,1,204035273,0.9605842057481346,0.20293378247640506,0.7576504232717296,0.3500000000000001,True,correct,ECOM,44
137,28340,True,1,208456185,0.13556952507364406,0.07913768327033627,0.05643184180330779,0.3500000000000001,False,missing_match,ECOM,44
138,17872,True,1,90145561,0.6683716738535039,0.5312320819689432,0.1371395918845607,0.3500000000000001,True,correct,ECOM,44
139,33569,True,1,207388760,0.5475281463502123,0.38998648590156687,0.15754166044864543,0.3500000000000001,True,false_link,ECOM,44
140,37825,True,1,205505156,0.9323599257652997,0.16463397430483545,0.7677259514604642,0.3500000000000001,True,correct,ECOM,44
141,31332,True,1,205761272,0.8165400827698287,0.009244458343665095,0.8072956244261636,0.3500000000000001,True,correct,ECOM,44
142,28978,True,1,204519849,0.376060675006721,0.19566735335862998,0.18039332164809105,0.3500000000000001,True,correct,ECOM,44
143,34899,True,1,207959814,0.7383918099777113,0.06349481838220211,0.6748969915955092,0.3500000000000001,True,correct,ECOM,44
144,25950,True,1,202870170,0.7471746352688793,0.03433137761042749,0.7128432576584518,0.3500000000000001,True,correct,ECOM,44
145,27793,True,1,204292472,0.29546327353980706,0.25751174472314614,0.03795152881666092,0.3500000000000001,False,missing_match,ECOM,44
146,31392,True,1,205753566,0.7016010174988281,0.00710320755095578,0.6944978099478724,0.3500000000000001,True,correct,ECOM,44
147,23965,True,1,203322272,0.8599183744446434,0.007662342136413684,0.8522560323082297,0.3500000000000001,True,correct,ECOM,44
148,37749,True,1,210399743,0.7167617859647792,0.08630409967149948,0.6304576862932798,0.3500000000000001,True,correct,ECOM,44
149,32405,True,1,203938179,0.9591112902312405,0.5877727050093525,0.371338585221888,0.3500000000000001,True,correct,ECOM,44
150,29273,True,1,202070807,0.9615972394589023,0.04975484343438642,0.9118423960245159,0.3500000000000001,True,correct,ECOM,44
151,39039,True,1,210490135,0.7607846829308667,0.08184659910012443,0.6789380838307422,0.3500000000000001,True,correct,ECOM,44
152,38492,True,1,206725966,0.7906876824744145,0.011114297722605958,0.7795733847518085,0.3500000000000001,True,correct,ECOM,44
153,27975,True,1,10360978,0.8779563120684775,0.6854150022696689,0.19254130979880857,0.3500000000000001,True,correct,ECOM,44
154,29008,True,1,204792886,0.7771342021393249,0.16501573689950322,0.6121184652398217,0.3500000000000001,True,correct,ECOM,44
155,38726,True,1,204080936,0.5550307722579753,0.07611093893769065,0.4789198333202846,0.3500000000000001,True,correct,ECOM,44
156,37231,True,1,209114390,0.5883506107771229,0.046936302902689006,0.5414143078744339,0.3500000000000001,True,correct,ECOM,44
157,35216,True,1,208294701,0.9107088424040437,0.045282235830286226,0.8654266065737575,0.3500000000000001,True,correct,ECOM,44
158,37183,True,1,209656949,0.8277188086555498,0.11052216410386875,0.7171966445516811,0.3500000000000001,True,correct,ECOM,44
159,34454,True,1,207390180,0.5058095749206503,0.05771152103044766,0.44809805389020263,0.3500000000000001,True,correct,ECOM,44
160,34666,True,1,207388758,0.7673164468617198,0.6022407567838506,0.16507569007786926,0.3500000000000001,True,false_link,ECOM,44
161,33439,True,1,207464920,0.9411202080509,0.892195039392503,0.04892516865839702,0.3500000000000001,True,correct,ECOM,44
162,35305,True,1,207637793,0.6168184293800412,0.022482375807842677,0.5943360535721985,0.3500000000000001,True,correct,ECOM,44
163,36364,True,1,208226700,0.13078039655677354,0.12319229051608656,0.007588106040686979,0.3500000000000001,False,missing_match,ECOM,44
164,35194,True,1,208504297,0.940196025941661,0.15883264631017477,0.7813633796314862,0.3500000000000001,True,correct,ECOM,44
165,26137,True,1,204272122,0.775806109382412,0.003539057562328054,0.7722670518200839,0.3500000000000001,True,correct,ECOM,44
166,33175,True,1,207542598,0.9152816944508653,0.27595252719370034,0.6393291672571649,0.3500000000000001,True,correct,ECOM,44
167,19141,True,1,90145586,0.9377107051299375,0.07588528724711091,0.8618254178828266,0.3500000000000001,True,correct,ECOM,44
168,23246,True,2,90146847,0.8566971008913389,0.6238446444660484,0.2328524564252905,0.3500000000000001,True,correct,ECOM,44
169,24153,True,1,208715855,0.7192591341748675,0.016349782947941666,0.7029093512269259,0.3500000000000001,True,correct,ECOM,44
170,32628,True,1,207554111,0.7982248468820368,0.01131930987626574,0.786905537005771,0.3500000000000001,True,correct,ECOM,44
171,31176,True,1,205844279,0.2114630680310724,0.12049351419881556,0.09096955383225684,0.3500000000000001,False,missing_match,ECOM,44
172,36450,True,1,209393872,0.8663794395131069,0.12017983548835853,0.7461996040247484,0.3500000000000001,True,correct,ECOM,44
173,28149,True,1,204792886,0.11665266841898404,0.0959364692024421,0.020716199216541942,0.3500000000000001,False,missing_match,ECOM,44
174,34361,True,1,207642497,0.2541537521316661,0.02876195384615088,0.2253917982855152,0.3500000000000001,False,missing_match,ECOM,44
175,38944,True,1,201965217,0.9173809221791216,0.1269170574138157,0.790463864765306,0.3500000000000001,True,correct,ECOM,44
176,38777,True,1,206917816,0.100941770298813,0.09026024612948397,0.010681524169329035,0.3500000000000001,False,missing_match,ECOM,44
177,19112,True,1,90148541,0.8531020154170659,0.16129282600530812,0.6918091894117577,0.3500000000000001,True,correct,ECOM,44
178,16877,True,1,202434158,0.9756487376394832,0.05109346586291283,0.9245552717765704,0.3500000000000001,True,correct,ECOM,44
179,37767,True,1,204588748,0.9785892283288097,0.014223255798965094,0.9643659725298446,0.3500000000000001,True,correct,ECOM,44
180,35190,True,1,208117918,0.8949578364302622,0.8143798375095945,0.08057799892066764,0.3500000000000001,True,correct,ECOM,44
181,34496,True,1,207978102,0.9621124917539469,0.04602259701338146,0.9160898947405653,0.3500000000000001,True,correct,ECOM,44
182,34895,True,1,208504345,0.8770586921968653,0.6968159840321321,0.1802427081647332,0.3500000000000001,True,correct,ECOM,44
183,18516,True,1,202045862,0.18449304371637382,0.15323307601968778,0.03125996769668604,0.3500000000000001,False,missing_match,ECOM,44
184,37539,True,1,208670548,0.8862829965817269,0.025455978325945622,0.8608270182557813,0.3500000000000001,True,correct,ECOM,44
185,38400,True,1,209208547,0.9681950657190979,0.022392419469805764,0.9458026462492921,0.3500000000000001,True,correct,ECOM,44
186,32005,True,1,202899998,0.8750766745399178,0.013715875574834852,0.8613607989650829,0.3500000000000001,True,correct,ECOM,44
187,33472,True,1,205777549,0.8826273139705608,0.7440005128283514,0.13862680114220938,0.3500000000000001,True,correct,ECOM,44
188,27194,True,1,204318283,0.42138838639852805,0.21884181196584715,0.2025465744326809,0.3500000000000001,True,correct,ECOM,44
189,35219,True,1,208504334,0.8408041805804923,0.3192774953794581,0.5215266852010343,0.3500000000000001,True,correct,ECOM,44
190,32874,True,1,202870172,0.7251361598054966,0.4306136513976391,0.29452250840785754,0.3500000000000001,True,false_link,ECOM,44
191,30957,True,1,202046565,0.9910405041888761,0.340959362630295,0.6500811415585811,0.3500000000000001,True,correct,ECOM,44
192,36812,True,1,210399819,0.5264981071700424,0.016991385290062083,0.5095067218799804,0.3500000000000001,True,correct,ECOM,44
193,38511,True,1,210460676,0.9506744731535908,0.38846651047368125,0.5622079626799095,0.3500000000000001,True,correct,ECOM,44
194,38796,True,1,209310279,0.9432159208554246,0.02561540044082703,0.9176005204145976,0.3500000000000001,True,correct,ECOM,44
195,34298,True,1,207543193,0.4649793220821307,0.30764511512844317,0.15733420695368755,0.3500000000000001,True,correct,ECOM,44
196,36931,True,1,208370418,0.8414751049482305,0.1413964963940277,0.7000786085542028,0.3500000000000001,True,correct,ECOM,44
197,38455,True,1,202104453,0.9509605820714169,0.25995152602750743,0.6910090560439095,0.3500000000000001,True,correct,ECOM,44
198,34947,True,1,208114686,0.26591430092323476,0.1839866557787047,0.08192764514453005,0.3500000000000001,False,missing_match,ECOM,44
199,33522,True,2,207654106,0.32739619510749496,0.2928294512773208,0.03456674383017416,0.3500000000000001,False,missing_match,ECOM,44
200,32546,True,1,202003159,0.9697510582436168,0.016943375066634667,0.9528076831769822,0.3500000000000001,True,correct,ECOM,44
201,35024,True,1,208156878,0.01276873243538964,0.01276873243538964,0.0,0.3500000000000001,False,missing_match,ECOM,44
202,34476,True,1,206888012,0.028340947929048003,0.0068852356020821836,0.02145571232696582,0.3500000000000001,False,missing_match,ECOM,44
203,16394,True,1,203111424,0.7673663775629236,0.024178082881025385,0.7431882946818982,0.3500000000000001,True,correct,ECOM,44
204,33537,True,1,206898358,0.8280901832517067,0.08879880705232027,0.7392913761993865,0.3500000000000001,True,correct,ECOM,44
205,33998,True,1,208112354,0.8933610591215158,0.8239531407250906,0.06940791839642513,0.3500000000000001,True,correct,ECOM,44
206,30453,True,1,207390309,0.4117042704554131,0.007777489073945485,0.4039267813814676,0.3500000000000001,True,correct,ECOM,44
207,37354,True,1,207390184,0.3189982533770713,0.018659568086886045,0.3003386852901852,0.3500000000000001,False,missing_match,ECOM,44
208,37859,True,1,210399745,0.5916748740803545,0.21914810340530813,0.37252677067504636,0.3500000000000001,True,correct,ECOM,44
209,35111,True,1,207925431,0.031173783813487958,0.010268855139680748,0.020904928673807208,0.3500000000000001,False,missing_match,ECOM,44
210,25797,True,1,204416098,0.046439108331314545,0.04493882553352854,0.0015002827977860025,0.3500000000000001,False,missing_match,ECOM,44
211,35415,True,1,206827757,0.9096064290900242,0.35104123233028856,0.5585651967597356,0.3500000000000001,True,correct,ECOM,44
212,32228,True,1,203136113,0.10142776798478421,0.03384882176870756,0.06757894621607666,0.3500000000000001,False,missing_match,ECOM,44
213,22212,True,1,90131741,0.8827534317997942,0.04849181698126826,0.8342616148185259,0.3500000000000001,True,correct,ECOM,44
214,29392,True,1,204295637,0.9407309531372677,0.03462899010996462,0.9061019630273031,0.3500000000000001,True,correct,ECOM,44
215,38278,True,1,206725964,0.8338505262255612,0.09260040457151049,0.7412501216540507,0.3500000000000001,True,correct,ECOM,44
216,35851,True,1,206462228,0.9613349482990928,0.008442569915145104,0.9528923783839477,0.3500000000000001,True,correct,ECOM,44
217,33765,True,1,208455897,0.6906079487566658,0.5207656142337947,0.169842334522871,0.3500000000000001,True,correct,ECOM,44
218,38173,True,1,210441817,0.4921602175529273,0.04278021802364065,0.4493799995292867,0.3500000000000001,True,correct,ECOM,44
219,34095,True,1,207653548,0.9639157268196931,0.07384503816068966,0.8900706886590034,0.3500000000000001,True,correct,ECOM,44
220,33160,True,1,207390655,0.8136780643254008,0.09715763917994166,0.7165204251454591,0.3500000000000001,True,correct,ECOM,44
221,35044,True,1,208504370,0.9834618390153388,0.5335861974897698,0.449875641525569,0.3500000000000001,True,correct,ECOM,44
222,19631,True,1,202812646,0.03993580061871205,0.006304814848861971,0.033630985769850075,0.3500000000000001,False,missing_match,ECOM,44
223,34091,True,1,207686156,0.9576387081691194,0.12497166332671013,0.8326670448424093,0.3500000000000001,True,correct,ECOM,44
224,33971,True,1,207391020,0.2089973451126217,0.0033022529447667612,0.20569509216785492,0.3500000000000001,False,missing_match,ECOM,44
