record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
28,conf/sigmod/BreitbartKRSS99,True,1,XV2lpkhWCsYJ,0.9506575927067323,0.017739381273712346,0.93291821143302,0.40000000000000013,True,correct,DBLP,43
29,conf/sigmod/HsiaoN00,True,1,iY5wlS4jsg0J,0.9876979855530709,0.0005239839777800585,0.9871740015752908,0.40000000000000013,True,correct,DBLP,43
30,conf/vldb/MillerHH00,True,7,KTp2S_xbXfYJ,0.9591096485593454,0.9563028029773282,0.00280684558201727,0.40000000000000013,True,correct,DBLP,43
31,conf/vldb/BliujuteJSS98,True,5,oBpe7jg0YHYJ,0.9905989097392,0.7555082987470396,0.23509061099216033,0.40000000000000013,True,correct,DBLP,43
32,journals/sigmod/FifeG03,True,1,oOdAqQph_zsJ,0.988573292605084,0.08839324447214988,0.9001800481329341,0.40000000000000013,True,correct,DBLP,43
33,conf/sigmod/AchyutuniON96,True,1,eRSkDzxP1JcJ,0.9884599077325809,0.001018040695934812,0.987441867036646,0.40000000000000013,True,correct,DBLP,43
34,conf/vldb/MahnkeMS02,True,1,VhxIKKG8oWYJ,0.8830857969607362,0.0006445260047045653,0.8824412709560316,0.40000000000000013,True,correct,DBLP,43
35,conf/vldb/JarkeKL00,True,2,6c3XQZ-_HDUJ,0.9743902731614906,0.8358897917888511,0.13850048137263948,0.40000000000000013,True,correct,DBLP,43
36,conf/sigmod/JonkerS95,True,1,Rg4UOUTwgAcJ,0.981442003451349,0.0022768057094459428,0.979165197741903,0.40000000000000013,True,correct,DBLP,43
37,conf/sigmod/OlstonWL01,True,1,I_YprPVQ45QJ,0.9896285690100917,0.004974447834403901,0.9846541211756877,0.40000000000000013,True,correct,DBLP,43
38,conf/vldb/Slutz98,True,1,1blbGQk5ZpUJ,0.9658682714415925,0.0009446076904224055,0.9649236637511701,0.40000000000000013,True,correct,DBLP,43
39,conf/vldb/ChristodoulakisTZ97,True,2,lojHMj5xWEwJ,0.9862014290913754,0.46753977270087455,0.5186616563905009,0.40000000000000013,True,correct,DBLP,43
40,conf/vldb/NiermanJ02,True,1,1NZsxf_zwF4J,0.9899168132711522,0.0019466985434985365,0.9879701147276537,0.40000000000000013,True,correct,DBLP,43
41,conf/vldb/SkubiszewskiV97,True,1,MJAw_2C6ErAJ,0.985356554279527,0.004105306599608074,0.9812512476799189,0.40000000000000013,True,correct,DBLP,43
42,journals/tods/GunopulosKMSTS03,True,5,-q1BFuUI27EJ,0.9831664063101222,0.3242443031141124,0.6589221031960097,0.40000000000000013,True,correct,DBLP,43
43,journals/sigmod/Ulusoy95,True,1,uMYecZGSCv4J,0.991524259957283,0.06148344853060667,0.9300408114266763,0.40000000000000013,True,correct,DBLP,43
44,journals/sigmod/LuoI02,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601879%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6377595633662466,0.5832551891873298,0.05450437417891685,0.40000000000000013,True,correct,DBLP,43
45,conf/vldb/Selinger02,True,1,76u3c8hIWqoJ,0.9802840113165446,0.004772338822356397,0.9755116724941882,0.40000000000000013,True,correct,DBLP,43
46,conf/vldb/LiRS99,True,2,Bf44yXvb6EAJ,0.9009629402398789,0.735310899277774,0.16565204096210484,0.40000000000000013,True,correct,DBLP,43
47,journals/sigmod/Franklin97,False,0,C84rFQN_ug0J,0.4411292951369956,0.4073037537767089,0.033825541360286704,0.40000000000000013,True,false_link,DBLP,43
48,conf/sigmod/BarbosaMKL02,True,2,wO-iR4jRq0UJ,0.8353106287263127,0.823823325816983,0.011487302909329644,0.40000000000000013,True,correct,DBLP,43
49,conf/vldb/Ladin00,True,1,kPTa4IiS_sgJ,0.9862014595520701,0.1948246343055837,0.7913768252464863,0.40000000000000013,True,correct,DBLP,43
50,conf/vldb/ShuklaDN98,True,2,1eCp1f8DhasJ,0.9903330684575156,0.6924695542016231,0.2978635142558924,0.40000000000000013,True,correct,DBLP,43
51,conf/vldb/ChristopheBPV00,True,5,8DRB_dYz2CgJ,0.9913125899097504,0.966774648116149,0.02453794179360136,0.40000000000000013,True,correct,DBLP,43
52,journals/sigmod/SchlageterBHMSW95,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D202672,0.9591004976402084,0.5990972555804108,0.3600032420597976,0.40000000000000013,True,correct,DBLP,43
53,conf/vldb/Amer-YahiaCD98,True,3,9nmG2KCklEcJ,0.9913126009292283,0.9386787766362593,0.052633824292969034,0.40000000000000013,True,correct,DBLP,43
54,journals/sigmod/BonifatiC00,True,4,XCdMiXLp41IJ,0.991524259957283,0.954585363033566,0.03693889692371699,0.40000000000000013,True,correct,DBLP,43
55,journals/sigmod/BertinoEH03,True,1,4m-WmWU5iGYJ,0.9846624690007034,0.06243159589581473,0.9222308731048887,0.40000000000000013,True,correct,DBLP,43
56,conf/sigmod/SagonasSW94a,True,6,nDGblldnEGAJ,0.9868884743386002,0.748587849842135,0.23830062449646516,0.40000000000000013,True,correct,DBLP,43
57,conf/sigmod/Weininger00,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D335465,0.9877417929859812,0.00025789803488293536,0.9874838949510982,0.40000000000000013,True,correct,DBLP,43
58,journals/tods/Chomicki95,False,0,QVmWvrI3myQJ,0.8169039518556109,0.032440827265705394,0.7844631245899055,0.40000000000000013,True,false_link,DBLP,43
59,conf/sigmod/CookWZ94,True,2,LiIWlw3oNgUJ,0.9817412282412076,0.9502330393835718,0.03150818885763573,0.40000000000000013,True,correct,DBLP,43
60,journals/tods/BozkayaO99,True,2,CEKbSWc_C6UJ,0.9835195893953581,0.6901580749362662,0.29336151445909187,0.40000000000000013,True,correct,DBLP,43
61,conf/sigmod/BersonGMJ94,True,4,bw_c9Mk0_7IJ,0.9895328318030301,0.907295087444593,0.08223774435843711,0.40000000000000013,True,correct,DBLP,43
62,conf/sigmod/AdamY98,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.896721334295208,0.44444475219341456,0.4522765821017934,0.40000000000000013,True,correct,DBLP,43
63,conf/sigmod/KanthRA02,True,1,RgDMwqhT30wJ,0.77922500696267,0.0005843144158749704,0.7786406925467951,0.40000000000000013,True,correct,DBLP,43
64,journals/tods/MehrotraRKS98,True,1,tAnONC5J2W8J,0.9861319074557955,0.01955760724323181,0.9665743002125636,0.40000000000000013,True,correct,DBLP,43
65,journals/sigmod/GrayG97,True,5,fFCqy9V5XNgJ,0.991524259957283,0.9568885225266914,0.03463573743059156,0.40000000000000013,True,correct,DBLP,43
66,conf/vldb/MuthOPW98,True,1,cy0zVqmNba4J,0.9750718815427399,0.4046641550900857,0.5704077264526543,0.40000000000000013,True,correct,DBLP,43
67,journals/sigmod/Libkin99,True,2,zSO1Y5W7WkwJ,0.9915242613048637,0.5979572859303339,0.3935669753745298,0.40000000000000013,True,correct,DBLP,43
68,conf/sigmod/Lassettre98,True,1,7p2MaOtr7u8J,0.9406256588410824,0.0003427616136570544,0.9402828972274253,0.40000000000000013,True,correct,DBLP,43
69,journals/vldb/ChirkovaHS02,True,1,NdmocXlpq9QJ,0.9842174648583433,0.001881131476698967,0.9823363333816443,0.40000000000000013,True,correct,DBLP,43
70,journals/sigmod/MattosD94,True,1,HhUCea7De6YJ,0.9890100003540665,0.0005982270893102369,0.9884117732647563,0.40000000000000013,True,correct,DBLP,43
71,journals/tods/DeySB99,True,1,lUIjuGqk6q4J,0.9812388560948324,0.0013058634287808216,0.9799329926660516,0.40000000000000013,True,correct,DBLP,43
72,conf/vldb/PoosalaI96,True,1,NTlGMs3lqNEJ,0.9803289021893704,0.01036788904936295,0.9699610131400075,0.40000000000000013,True,correct,DBLP,43
73,journals/sigmod/Group94,False,0,url:http://portal.acm.org/citation.cfm%3Fid%3D984514.984521%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0006565401659803397,0.0005374740352895533,0.00011906613069078635,0.40000000000000013,False,unmatched_abstention,DBLP,43
74,conf/vldb/LaneEN00,True,2,EUNYWV7uBTwJ,0.347312731151896,0.19117110052620873,0.15614163062568726,0.40000000000000013,False,missing_match,DBLP,43
75,journals/vldb/TanGO00,True,1,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,0.980601623191897,0.006289112912633304,0.9743125102792637,0.40000000000000013,True,correct,DBLP,43
76,conf/sigmod/AdelbergGW97,True,2,zZo47Z-jVX4J,0.991585549639992,0.9389019102815683,0.052683639358423684,0.40000000000000013,True,correct,DBLP,43
77,conf/vldb/MiklauS03,True,1,cJUP6vfSm50J,0.9862014280003281,0.3191458011901392,0.6670556268101888,0.40000000000000013,True,correct,DBLP,43
78,conf/vldb/KaushikBNS02,True,1,dL5oJVHK10kJ,0.990905482182772,0.009010673305941411,0.9818948088768306,0.40000000000000013,True,correct,DBLP,43
79,journals/tods/GravanoGT99,True,3,aXLcAfb2y5kJ,0.9869485493309051,0.5311976433018185,0.45575090602908663,0.40000000000000013,True,correct,DBLP,43
80,journals/vldb/RafieiM02,True,1,kZFfJieudW4J,0.983920482803288,0.14696352892053788,0.8369569538827502,0.40000000000000013,True,correct,DBLP,43
81,journals/vldb/RahmB01,True,6,OmmFvfvPT6MJ,0.9832608517796252,0.9583952927983287,0.0248655589812965,0.40000000000000013,True,correct,DBLP,43
82,conf/vldb/Deshpande00,True,1,2DiLFd0rgPgJ,0.9862014290913754,0.0007041290220860013,0.9854973000692894,0.40000000000000013,True,correct,DBLP,43
83,journals/sigmod/Gallagher94,True,1,PVm9r7wHzDAJ,0.9915242613048637,0.0024447850334272745,0.9890794762714364,0.40000000000000013,True,correct,DBLP,43
84,conf/sigmod/Raghavan03,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099660%26type%3Dpdf,0.002479272737214727,0.0023796670974793577,9.960563973536929e-05,0.40000000000000013,False,unmatched_abstention,DBLP,43
85,conf/sigmod/FukudaMMT96,True,3,Bcuo4_yr2p0J,0.9783219534874059,0.9701448488300208,0.008177104657385081,0.40000000000000013,True,correct,DBLP,43
86,journals/sigmod/YanG95,True,1,tMXkkRDxvkQJ,0.9907293079771504,0.008365595341169067,0.9823637126359813,0.40000000000000013,True,correct,DBLP,43
87,journals/sigmod/Konig-RiesMMPPRSVW02,True,2,s6EfjBMbUb4J,0.22972214949050515,0.004879227470231897,0.22484292202027326,0.40000000000000013,False,missing_match,DBLP,43
88,journals/tods/TaoPZ02,True,1,CxBJwFNdozAJ,0.9869485496716661,0.009860950805138382,0.9770875988665277,0.40000000000000013,True,correct,DBLP,43
89,conf/sigmod/ChaudhuriG96,True,1,Fh1QPZpWHUMJ,0.9627048882863259,0.549313640318154,0.41339124796817195,0.40000000000000013,True,correct,DBLP,43
90,journals/sigmod/HasselbringHHKRRS00,True,3,X9PsaiaoDJ4J,0.263239975791177,0.19068430628711316,0.07255566950406386,0.40000000000000013,False,missing_match,DBLP,43
91,conf/vldb/Sripada02,True,1,UXm0EWCXxpIJ,0.9816614015062401,0.0010950260102299684,0.9805663754960102,0.40000000000000013,True,correct,DBLP,43
92,conf/vldb/DeutschT03,True,1,qkJ_IyVmLfUJ,0.9862014280003281,0.0017799940644733405,0.9844214339358547,0.40000000000000013,True,correct,DBLP,43
93,conf/vldb/PottingerL00,True,5,llb7DerHoGIJ,0.8533189589188972,0.7674254219607107,0.08589353695818647,0.40000000000000013,True,correct,DBLP,43
94,journals/sigmod/Roussopoulos98,True,2,GfjHZswtM0EJ,0.9915242727248369,0.5654843627496947,0.4260399099751422,0.40000000000000013,True,correct,DBLP,43
95,journals/sigmod/GroskyFS94,True,2,zMK02pxd4OEJ,0.9862123736221131,0.7256456836292087,0.26056668999290444,0.40000000000000013,True,correct,DBLP,43
96,conf/sigmod/ChanI98,True,4,VC7Jbwgn_O0J,0.981321431997023,0.8634143694955021,0.11790706250152094,0.40000000000000013,True,correct,DBLP,43
97,conf/vldb/LinR98,True,1,9qhYcGzQxC4J,0.9862014537550333,0.0006386920517396082,0.9855627617032937,0.40000000000000013,True,correct,DBLP,43
98,journals/sigmod/GobleR02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.47675596188836233,0.010046871915507283,0.46670908997285504,0.40000000000000013,True,correct,DBLP,43
99,journals/sigmod/LawderK01,True,1,eznFJ2e_pQQJ,0.9815281409821295,0.09054669278805311,0.8909814481940763,0.40000000000000013,True,correct,DBLP,43
100,journals/tods/WolfsonJH97,True,3,FlC-FF1hbbUJ,0.9869485476061568,0.7950297743971004,0.19191877320905637,0.40000000000000013,True,correct,DBLP,43
101,conf/sigmod/BhargavaGI95,True,1,TXvfEP4WTD0J,0.9882294007331817,0.00449652157671631,0.9837328791564653,0.40000000000000013,True,correct,DBLP,43
102,conf/sigmod/MaddenH02,True,1,NXakCefUcdUJ,0.9906434667173278,0.00115187041367474,0.9894915963036531,0.40000000000000013,True,correct,DBLP,43
103,conf/vldb/LlirbatST97,True,1,v1fsWCSPn2MJ,0.5896977993069356,0.003863604672627598,0.585834194634308,0.40000000000000013,True,correct,DBLP,43
104,conf/vldb/Moni96,True,1,gbjXwFztQTsJ,0.9862014290913754,0.00048777110574841774,0.985713657985627,0.40000000000000013,True,correct,DBLP,43
105,journals/sigmod/Snodgrass03,True,1,m-l6e98xxOsJ,0.9839911904738026,0.07104646411846918,0.9129447263553334,0.40000000000000013,True,correct,DBLP,43
106,journals/vldb/MuthOPW00,True,1,WFygKYK0NVQJ,0.9847746615517625,0.6237362447722687,0.3610384167794938,0.40000000000000013,True,correct,DBLP,43
107,conf/sigmod/BohmA96,True,1,978pJCGhaGoJ,0.948297413192826,0.011040502906621626,0.9372569102862044,0.40000000000000013,True,correct,DBLP,43
108,journals/vldb/Ozsu03,True,1,url:http://www.springerlink.com/index/3G9E0YCGLRQFPN89.pdf,0.864736269720254,0.0011853384719819372,0.863550931248272,0.40000000000000013,True,correct,DBLP,43
109,conf/vldb/MorimotoIM97,True,3,3enylshvOl8J,0.9625047404868634,0.8722042732616557,0.09030046722520768,0.40000000000000013,True,correct,DBLP,43
110,conf/sigmod/CeriFPP95,False,0,LnNHfHLFsEcJ,0.0008051827889701249,0.0007278923264762191,7.729046249390584e-05,0.40000000000000013,False,unmatched_abstention,DBLP,43
111,journals/sigmod/Alonso95a,False,0,8Ge2xzsWVhAJ,0.002801953502705423,0.0020685673052338012,0.0007333861974716219,0.40000000000000013,False,unmatched_abstention,DBLP,43
112,conf/vldb/PirotteZMY94,True,1,8s-SP8sAvQAJ,0.9768365340566072,0.003134654824097875,0.9737018792325093,0.40000000000000013,True,correct,DBLP,43
113,conf/sigmod/WynblattN01,True,1,PVUtZWBcxlAJ,0.9881425119639459,0.005784185182158637,0.9823583267817872,0.40000000000000013,True,correct,DBLP,43
114,conf/sigmod/CareyDFHMNSSTTWZ94,True,8,0oPBNo-ofPkJ,0.7585094673472631,0.5677713376016984,0.1907381297455647,0.40000000000000013,True,correct,DBLP,43
115,conf/sigmod/AgrawalES03,True,2,HypA8oN4PqsJ,0.95196145331773,0.10000699640565414,0.8519544569120758,0.40000000000000013,True,correct,DBLP,43
116,conf/sigmod/Norrie95,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223883%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.4316639484595196,0.010895688062333521,0.42076826039718607,0.40000000000000013,True,correct,DBLP,43
117,journals/vldb/PapazogluK97a,False,0,kFQl7LX8OQkJ,0.463347027094787,0.263353764665385,0.19999326242940196,0.40000000000000013,True,false_link,DBLP,43
118,conf/vldb/DuttaDMRT00,True,1,q0Ovw6QUk3MJ,0.9363282890551315,0.17271950409700448,0.763608784958127,0.40000000000000013,True,correct,DBLP,43
119,conf/sigmod/HwangLYMMGCSS94,True,1,AWah9GLEFTAJ,0.8999732619282794,0.05388768267858991,0.8460855792496895,0.40000000000000013,True,correct,DBLP,43
120,conf/sigmod/CareyMN97,True,4,dBgA1e-6LvkJ,0.6094362615283077,0.4512443611676684,0.15819190036063924,0.40000000000000013,True,correct,DBLP,43
121,conf/vldb/IlyasAE02,True,1,nQsk3GveFP0J,0.980002630412325,0.0036941506439702085,0.9763084797683549,0.40000000000000013,True,correct,DBLP,43
122,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,True,2,NiBdZXS0TCMJ,0.40803214394800547,0.3054649675664996,0.10256717638150586,0.40000000000000013,True,correct,DBLP,43
123,conf/sigmod/RamaswamyRS00,True,2,VJIHPbki2uAJ,0.9696691104681608,0.6781624894976546,0.2915066209705063,0.40000000000000013,True,correct,DBLP,43
124,conf/sigmod/Amer-YahiaFSX03,True,3,7-b5YXuGJS0J,0.9540446933040874,0.7150571825740264,0.23898751073006097,0.40000000000000013,True,correct,DBLP,43
125,conf/sigmod/BreunigKNS00,True,4,vezxTIGxNywJ,0.8929101538013027,0.7682436581291594,0.12466649567214327,0.40000000000000013,True,correct,DBLP,43
126,journals/tods/YanG94,True,3,fx6kDLBa8q8J,0.8871069284359742,0.8048757373475726,0.0822311910884016,0.40000000000000013,True,correct,DBLP,43
127,conf/vldb/CareyCNVDRSM99,True,1,JpMllVmmnkAJ,0.9570091615104307,0.43710322112826167,0.5199059403821691,0.40000000000000013,True,correct,DBLP,43
128,conf/sigmod/Deutsch95,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880,0.9270965330743527,0.009709094500369527,0.9173874385739832,0.40000000000000013,True,correct,DBLP,43
129,journals/sigmod/Snodgrass97,False,0,NHxHsUH9L5MJ,0.09091837082828308,0.05355368668088625,0.037364684147396826,0.40000000000000013,False,unmatched_abstention,DBLP,43
130,conf/sigmod/ChoALS03,True,1,MAdjH9lCsysJ,0.9864585311370664,0.0022774783530888788,0.9841810527839775,0.40000000000000013,True,correct,DBLP,43
131,journals/vldb/C94b,False,0,QX6B_tdRsCEJ,0.19554149709511823,0.1939644732375112,0.001577023857607024,0.40000000000000013,False,unmatched_abstention,DBLP,43
132,conf/sigmod/SionAP03,True,1,_L0DhCpFaXMJ,0.7970555293968601,0.43344463224400925,0.36361089715285083,0.40000000000000013,True,correct,DBLP,43
133,conf/vldb/CohenMKS03,True,1,gRoNHWLN1WMJ,0.986201443958606,0.020845812744787206,0.9653556312138187,0.40000000000000013,True,correct,DBLP,43
134,conf/sigmod/JarkeQCLFLVV00,True,2,bl_VrPzIIPwJ,0.9876215084903498,0.9199264863295601,0.06769502216078971,0.40000000000000013,True,correct,DBLP,43
135,journals/tods/BellNNS96,True,2,pz2VRTdXq1cJ,0.9819868418358392,0.868700383389837,0.11328645844600216,0.40000000000000013,True,correct,DBLP,43
136,conf/vldb/GoldmanW97,True,8,3zf3WSt0B6UJ,0.9913126137757478,0.9548691633383999,0.03644345043734787,0.40000000000000013,True,correct,DBLP,43
137,conf/sigmod/BerckenDS00,True,4,3IFlpeKgLlAJ,0.9778488101205689,0.9326666591294012,0.045182150991167735,0.40000000000000013,True,correct,DBLP,43
138,conf/vldb/OzsoyogluAAOUO02,True,1,Pb3y_NGGwjwJ,0.8455948646043511,0.0029451547717618564,0.8426497098325892,0.40000000000000013,True,correct,DBLP,43
139,journals/sigmod/Snodgrass94,True,2,SYVDufoTe_IJ,0.9839911682385037,0.03510279218617223,0.9488883760523316,0.40000000000000013,True,correct,DBLP,43
140,conf/sigmod/KriegelBKPS03,True,2,tsqBH6P4jMcJ,0.9864268989803885,0.9598257623605553,0.02660113661983321,0.40000000000000013,True,correct,DBLP,43
141,journals/sigmod/Chang03,True,1,B55TCVoUsnoJ,0.9877554906079307,0.007911094302222688,0.979844396305708,0.40000000000000013,True,correct,DBLP,43
142,journals/sigmod/KempsterST99,True,1,JfmkT9KvKWoJ,0.9860508231991151,0.5878007510690112,0.3982500721301039,0.40000000000000013,True,correct,DBLP,43
143,journals/tods/CeriFPT95,True,1,DoS7NkmUyYgJ,0.9001601024095228,0.852864852976969,0.04729524943255381,0.40000000000000013,True,correct,DBLP,43
144,journals/vldb/BeckerGOSW96,True,2,BNQ07kOYONgJ,0.9848794112843081,0.9105173474902322,0.07436206379407595,0.40000000000000013,True,correct,DBLP,43
145,conf/vldb/CareyD96,True,7,5xe-dQqXfI8J,0.9733344301541743,0.84782084478964,0.12551358536453427,0.40000000000000013,True,correct,DBLP,43
146,conf/sigmod/BaruFGHJPW95,True,2,C60KJG_xVm0J,0.987361372844651,0.06033562709989494,0.927025745744756,0.40000000000000013,True,correct,DBLP,43
147,journals/sigmod/WenLMZ03,True,1,5KdceadGf8cJ,0.9878202775876439,0.009828606886034468,0.9779916707016094,0.40000000000000013,True,correct,DBLP,43
148,conf/sigmod/PeiMHZ00,True,1,UyhrqiH_-MoJ,0.9761333022691443,0.0044048148424804005,0.9717284874266638,0.40000000000000013,True,correct,DBLP,43
149,conf/sigmod/GodfreySE98,True,2,f5cqkpUXl0kJ,0.9872805050595436,0.12723000975380183,0.8600504953057417,0.40000000000000013,True,correct,DBLP,43
150,journals/vldb/NanopoulosM02,True,1,icoWjIZ_6IIJ,0.9868884018776678,0.006949685059951896,0.9799387168177159,0.40000000000000013,True,correct,DBLP,43
151,journals/vldb/BerchtoldKK97,True,1,VHo2go6vjYsJ,0.9773329412648482,0.0017259346546378543,0.9756070066102103,0.40000000000000013,True,correct,DBLP,43
152,conf/sigmod/BrunoKS02,True,3,GahdNMZNCWgJ,0.9571044321710009,0.39918351902863347,0.5579209131423675,0.40000000000000013,True,correct,DBLP,43
153,conf/vldb/LuOT94,True,1,ZFXYXT4yEcAJ,0.9809970025729203,0.004759512338582717,0.9762374902343376,0.40000000000000013,True,correct,DBLP,43
154,conf/sigmod/GuhaJKSY02,True,1,z6l0wfs32iYJ,0.9427681876447644,0.037888705525836154,0.9048794821189283,0.40000000000000013,True,correct,DBLP,43
155,journals/sigmod/LeeCL95,True,1,G1E5PwzwdSMJ,0.9752567433822824,0.007901778443411583,0.9673549649388709,0.40000000000000013,True,correct,DBLP,43
156,journals/vldb/BernsteinIR03,True,1,url:http://www.springerlink.com/index/589TQRPPVBXQ6LJN.pdf,0.5857177785019654,0.4999219956413188,0.0857957828606466,0.40000000000000013,True,false_link,DBLP,43
